method,inference_nstep,evaluation_nstep,start,iteration,elapsed_seconds,pseudo_loglik,euler20_loglik,euler20_se,eval_particles,eval_replicates,evaluation_seed,evaluation_status
DS order-1.5 block Gaussian,20,20,17,84,702.7590350429527,-4360.928804657053,-4179.776154235188,,5000,1,32648503,ok
DS order-1.5 block Gaussian,20,20,17,95,801.7818166640354,-4326.407959978178,-4159.311645265387,,5000,1,32648514,ok
DS order-1.5 block Gaussian,20,20,18,0,10.493099250015803,-63325.99070688199,-8221.750510012149,,5000,1,32649416,ok
DS order-1.5 block Gaussian,20,20,18,11,101.00413619994652,-4998.497760783487,-4674.638996102892,,5000,1,32649427,ok
DS order-1.5 block Gaussian,20,20,18,24,207.4371821739478,-4660.029504796026,-4378.576767025945,,5000,1,32649440,ok
DS order-1.5 block Gaussian,20,20,18,36,305.9193093769718,-4456.02788055604,-4298.7151666218,,5000,1,32649452,ok
DS order-1.5 block Gaussian,20,20,18,48,404.42093332496006,-4361.879041502415,-4210.275423036783,,5000,1,32649464,ok
DS order-1.5 block Gaussian,20,20,18,60,505.700335004949,-4281.839888130215,-4076.004116612492,,5000,1,32649476,ok
DS order-1.5 block Gaussian,20,20,18,72,604.2014409109252,-4197.289082927341,-4031.259726702052,,5000,1,32649488,ok
DS order-1.5 block Gaussian,20,20,18,83,703.1942451989744,-4142.475880680913,-3997.8693387165245,,5000,1,32649499,ok
DS order-1.5 block Gaussian,20,20,18,95,801.6707494240254,-4151.400773590609,-4080.78608685066,,5000,1,32649511,ok
DS order-1.5 block Gaussian,20,20,19,0,10.49923883995507,-10412.388389530604,-11715.229351760197,,5000,1,32650413,ok
DS order-1.5 block Gaussian,20,20,19,11,100.9941000220133,-5463.673264068139,-5155.201456042183,,5000,1,32650424,ok
