method,inference_nstep,start,start_type,particles,iterations_requested,updates_completed,termination_reason,elapsed_seconds,output_selected_iteration,output_selected_elapsed_seconds,initial_pseudo_loglik,final_pseudo_loglik,minimum_ess,maximum_invalid_fraction,maximum_backward_fallbacks,total_backtracks,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,55,global-box,100,5000,56,time-budget,810.5023965690052,49,706.8915704649407,-358877.4382914943,-4022.531493735668,1.0,0.72,0,2,11.86323095773176,0.34959765138199345,30.000000000000004,-0.006229929031329646,2.4140791433442477,0.4301846109522313,0.8174078684509449,4.171430868568559,-1.2123482065850248,1.4754524744902442,4.216880493990464,3.3250362911745484,-1.2850842250269716,-3.8290709275572747,-3.3208373325332934,-8.571429424698815,-2.6190787155396196,-8.702648448591063,0.2546695172494113,0.04711411599997783,0.08919560717731492,0.30451037978664797,0.30451037978664797,2.473443781235281,-1.0509723532382156,3.4011973816621555,-0.6229929031329646,0.8813179072846659,-0.8435408346334505,0.8174078684509449,4.171430868568559,-1.2123482065850248,1.4754524744902442,4.216880493990464,3.3250362911745484,-1.2850842250269716,-3.8290709275572747,-3.3208373325332934,-8.571429424698815,-2.6190787155396196,-8.702648448591063,-0.17873848071475149,-1.866132515658172,-1.22787338305605,0.0,0.0
DS order-1.5 block Gaussian,20,56,global-box,100,5000,55,time-budget,810.8062315469142,48,701.8268428319134,-43998.61503248077,-4003.6771884778686,1.0,0.75,0,4,11.455721626455801,0.2215447020870896,30.000000000000004,-0.004688790715405359,1.5416588732081482,0.5,0.5220388387249097,5.44899108931456,-2.5375187331135387,1.098553492249805,4.603047889815307,2.3610781812676045,-1.8790204616884798,-6.8424905844591395,-4.687484269767773,-6.960505743016883,-8.942971887397594,-6.292480322847201,0.15336236819221052,0.119288657499653,0.08022061401850226,0.3235641801448171,0.3235641801448171,2.438489310556418,-1.5071308945673123,3.4011973816621555,-0.4688790715405359,0.4328590270671649,-0.6931471805599453,0.5220388387249097,5.44899108931456,-2.5375187331135387,1.098553492249805,4.603047889815307,2.3610781812676045,-1.8790204616884798,-6.8424905844591395,-4.687484269767773,-6.960505743016883,-8.942971887397594,-6.292480322847201,-0.7465939466280654,-0.9978512381515233,-1.394616972797571,0.0,0.0
DS order-1.5 block Gaussian,20,57,global-box,100,5000,52,time-budget,808.2076582920272,48,709.6569632170722,-7120.746488874938,-4076.4607081135814,1.0,0.59,0,14,27.005881092539784,0.06952941893981822,6.8190265248650626,-0.005368406510987656,4.115040754023251,0.361846760734289,2.6435632689341637,5.487356363671796,0.34713195712043626,4.708623745261095,3.1529989196304955,4.908800167944024,-2.42545296649987,-5.486368856717258,-6.909739103098522,-5.706410115697391,-3.1949050499554184,-3.8903655361000298,0.39632446686589823,0.39632446686589823,0.048045811993793194,0.06567958731561531,0.0936256669587949,3.296054660527594,-2.66600532187696,1.9197167233777113,-0.5368406510987656,1.4146487378523487,-1.0165344696672642,2.6435632689341637,5.487356363671796,0.34713195712043626,4.708623745261095,3.1529989196304955,4.908800167944024,-2.42545296649987,-5.486368856717258,-6.909739103098522,-5.706410115697391,-3.1949050499554184,-3.8903655361000298,0.0,0.0,-2.1100782642547857,-1.7974450546677159,-1.4429286709967042
DS order-1.5 block Gaussian,20,58,global-box,100,5000,55,time-budget,808.452067294973,49,715.5562624479644,-25792.874274251204,-4361.45192219976,1.0,0.83,0,0,21.121311613557676,0.6,8.545021859750456,-0.003102195309552792,4.988672789337803,0.5,1.0944269988977091,4.141412799427249,2.3752595794394433,1.4844264600739392,0.7739320637195429,4.394955543185115,-6.776183346242075,-4.295591164456575,-8.180077743267598,-5.874490841123628,-2.617957015440755,-1.5942950938522793,0.3519403665652996,0.3491909991581345,0.013136025868721684,0.10728509515422324,0.17844751325362096,3.050282559824417,-0.5108256237659907,2.1453488747562606,-0.3102195309552792,1.6071699003054478,-0.6931471805599453,1.0944269988977091,4.141412799427249,2.3752595794394433,1.4844264600739392,0.7739320637195429,4.394955543185115,-6.776183346242075,-4.295591164456575,-8.180077743267598,-5.874490841123628,-2.617957015440755,-1.5942950938522793,0.0,-0.007842700052769304,-3.288103226071407,-1.1879720162532281,-0.6791672334959268
DS order-1.5 block Gaussian,20,59,global-box,100,5000,55,time-budget,807.0912736130413,49,710.0307875240687,-7235.555192717895,-4158.592135227709,1.0000000083450118,0.62,0,0,10.912666875118312,0.5498448488113927,0.20065985508573378,-0.01,3.541176257758249,0.46021968436680216,-0.2668193824858559,5.1896787497893255,0.819290963088395,1.1807406746690814,3.8156821981088487,2.8306935506604907,-6.177675972928069,-2.90278492730174,-9.269722085565006,-8.693228127126359,-4.775350913100385,-5.344193453574489,0.30579660141660503,0.3309731507249622,0.10800774418244015,0.03231831150874526,0.2229041921672474,2.3899242131558593,-0.5981191336215498,-1.6061440676730414,-1.0,1.2644589481570663,-0.7760513287910639,-0.2668193824858559,5.1896787497893255,0.819290963088395,1.1807406746690814,3.8156821981088487,2.8306935506604907,-6.177675972928069,-2.90278492730174,-9.269722085565006,-8.693228127126359,-4.775350913100385,-5.344193453574489,-0.07911707676482169,0.0,-1.1198343265059814,-2.3264032670867567,-0.3952952088474165
DS order-1.5 block Gaussian,20,60,global-box,100,5000,53,time-budget,801.8592992239865,47,706.9864811439766,-62492.31697717971,-4325.9300503860195,1.0,0.6599999999999999,0,4,12.031994398093858,0.20132655884959597,20.642749463101833,-0.01,4.067977570193969,0.48079146074999707,-2.075020728147117,2.0398702990794253,1.6216722738612255,0.002236903772427061,2.7884422982806853,4.676203793897277,0.0,-7.863682025197074,-3.6421242152484603,-4.881241016345581,-5.5508865232418785,-6.048068532550451,0.11963849419923313,0.1761784199997251,0.16186471506771422,0.3153902082378382,0.22692816249548942,2.487569301623421,-1.602827018379575,3.027364142163242,-1.0,1.4031459644528164,-0.7323216564221927,-2.075020728147117,2.0398702990794253,1.6216722738612255,0.002236903772427061,2.7884422982806853,4.676203793897277,0.0,-7.863682025197074,-3.6421242152484603,-4.881241016345581,-5.5508865232418785,-6.048068532550451,-0.9693359809261511,-0.582313396971605,-0.6670497343366113,0.0,-0.3291771258923966
DS order-1.5 block Gaussian,20,61,global-box,100,5000,52,time-budget,809.5596925000427,47,711.2486160510452,-6409.546603561835,-4173.90270927842,1.0000000000398472,0.84,0,7,12.315150534162376,0.6,2.1223010225314556,-0.006431008887175143,4.723060237230822,0.32623442127454466,2.3920079090444832,0.0,-0.9379558971803629,2.974539453185681,2.22260586876117,3.879913581803023,-4.014645601654382,-1.0648425173540081,-4.0890363998275125,-10.0,-1.333520839873202,-9.658463106544922,0.3850330873019943,0.3850330873019943,0.019252525124768292,0.0785943626639114,0.13208693760733187,2.5108302551406982,-0.5108256237659907,0.7525008880627894,-0.6431008887175143,1.5524569448514545,-1.1201390723679654,2.3920079090444832,0.0,-0.9379558971803629,2.974539453185681,2.22260586876117,3.879913581803023,-4.014645601654382,-1.0648425173540081,-4.0890363998275125,-10.0,-1.333520839873202,-9.658463106544922,0.0,0.0,-2.9956870441955026,-1.5890292966093664,-1.0698689476092786
DS order-1.5 block Gaussian,20,62,global-box,100,5000,56,time-budget,804.722097618971,49,706.6929245979991,-26372.522914728917,-4169.335819969758,1.0,0.62,0,0,15.129306186178264,0.6,29.700081851241563,-0.01,2.6375496367398927,0.5,-0.707653849356991,3.8035041807288588,-0.3721108196563099,0.0,1.6650288258121306,4.2685225234072215,-1.9125583127741566,-4.831626836890016,-7.250170134201223,-6.69232991207331,-2.3178221928830975,-4.000449896098092,0.05061393644465933,0.13299749238452085,0.3317834079009544,0.33420073374741444,0.15040442952245098,2.7166336699198763,-0.5108256237659907,3.3911498017389157,-1.0,0.969850318242119,-0.6931471805599453,-0.707653849356991,3.8035041807288588,-0.3721108196563099,0.0,1.6650288258121306,4.2685225234072215,-1.9125583127741566,-4.831626836890016,-7.250170134201223,-6.69232991207331,-2.3178221928830975,-4.000449896098092,-1.887514849513996,-0.9214115379004513,-0.007259441512989871,0.0,-0.7984139489986481
DS order-1.5 block Gaussian,20,63,global-box,100,5000,54,time-budget,802.7836031439947,48,703.5461945610587,-30192.834835428384,-4241.889920646432,1.0,0.73,0,7,24.078157788664836,0.2107796241408976,12.447834267315882,-0.004070183443145909,4.999999999999999,0.4897562491360461,-0.8813884975093259,6.193556124880098,-0.4481465031007431,3.2389611618913396,3.776076504277057,2.4639601022119795,-5.286491485219177,-0.515357199494672,-9.488302018227373,-8.88736926913822,-1.8367700477112627,-3.935013494099741,0.21450697334814692,0.17772990735731128,0.31174305499641164,0.19486307118563914,0.10115699311249088,3.1813051137210673,-1.5569421266599384,2.52154665334643,-0.40701834431459083,1.6094379124341003,-0.7138474623898965,-0.8813884975093259,6.193556124880098,-0.4481465031007431,3.2389611618913396,3.776076504277057,2.4639601022119795,-5.286491485219177,-0.515357199494672,-9.488302018227373,-8.88736926913822,-1.8367700477112627,-3.935013494099741,-0.37383705921335975,-0.5619142833180174,0.0,-0.46988219397605485,-1.1255056095503873
DS order-1.5 block Gaussian,20,64,global-box,100,5000,55,time-budget,801.3351495140232,48,701.069124844973,-48529.33290894336,-5124.541719958896,1.0,0.26,0,0,17.36327022856004,0.44834815144328377,5.446359418162229,0.0,3.0891030867717353,0.5,2.515066289640331,6.041611188070809,-2.4593920018875095,5.334343779395708,6.233376492588018,1.2068572197312404,-0.8669168172903645,-6.324622434774654,-8.487868658306448,-1.8843984924899464,-1.0255400219149722,-8.595686141612434,0.1081158115030646,0.14337050752965597,0.47525682830126287,0.2496251361936966,0.023631716472320076,2.854357068712644,-0.8021852246141398,1.6949473887984903,0.0,1.1278807855944752,-0.6931471805599453,2.515066289640331,6.041611188070809,-2.4593920018875095,5.334343779395708,6.233376492588018,1.2068572197312404,-0.8669168172903645,-6.324622434774654,-8.487868658306448,-1.8843984924899464,-1.0255400219149722,-8.595686141612434,-1.4806523677518637,-1.1984231078234915,0.0,-0.6438950117453908,-3.001265620974133
DS order-1.5 block Gaussian,20,65,global-box,100,5000,55,time-budget,802.27233492292,48,703.1369639429031,-482062.42904570693,-4203.971213421337,1.0,0.55,0,0,23.778316842576302,0.3001674540408997,0.633746721690103,-0.01,4.999999999999999,0.5,3.703264158522304,3.3741788029676747,2.981350668799433,4.068661618045959,3.495098852716766,4.294933827540033,-2.7872404797064294,-1.549394993398365,-7.301374566778391,-7.350997765165218,-2.405740838394926,-6.939901007977943,0.19297661015948311,0.19209049854870233,0.2570329339358508,0.2570329339358508,0.10086702342011292,3.1687741083781207,-1.2034147799141905,-0.45610589696570053,-1.0,1.6094379124341003,-0.6931471805599453,3.703264158522304,3.3741788029676747,2.981350668799433,4.068661618045959,3.495098852716766,4.294933827540033,-2.7872404797064294,-1.549394993398365,-7.301374566778391,-7.350997765165218,-2.405740838394926,-6.939901007977943,-0.28663523361816073,-0.2912376167086431,0.0,0.0,-0.93540117473395
DS order-1.5 block Gaussian,20,66,global-box,100,5000,54,time-budget,810.0488824240165,47,711.2620264779544,-10958.652834365028,-4978.096355984622,1.0,0.54,0,0,39.818280255106174,0.13012976564455206,10.802663084190339,0.0,4.999999999999999,0.5,-0.02397539272822215,6.978486728732782,1.3920766707967387,5.76805727121383,5.46472244482463,6.999967973624725,0.0,-3.0288037451478163,-6.545030021851937,-5.450417657039518,-3.8739112345940816,-4.604968792611844,0.2687827691917242,0.2687827691917242,0.12392757970170859,0.06972411272311875,0.2687827691917242,3.6843261097352205,-2.0392231291283744,2.3797926856033373,0.0,1.6094379124341003,-0.6931471805599453,-0.02397539272822215,6.978486728732782,1.3920766707967387,5.76805727121383,5.46472244482463,6.999967973624725,0.0,-3.0288037451478163,-6.545030021851937,-5.450417657039518,-3.8739112345940816,-4.604968792611844,0.0,0.0,-0.7742061435582497,-1.349357295828953,0.0
DS order-1.5 block Gaussian,20,67,global-box,100,5000,54,time-budget,810.9157091389643,47,712.0309935789555,-29591.535772990217,-4410.312371078078,1.0,0.78,0,0,13.057744838038175,0.4545525724889458,17.114453129610798,-0.01,2.4472744161063913,0.36350880955710196,0.031625345218666556,4.551309552929314,-2.1585019171606605,1.7264577955330591,4.1461151833682806,2.6631698307423832,-3.55428661526147,-3.190965557227969,-7.084065586703397,-10.0,-4.081082987601575,-4.982187382662549,0.14224595526561892,0.12289769505907129,0.2698500617930788,0.4083568003866947,0.05664948749553634,2.5693814319117174,-0.7884417010111977,2.839923318775816,-1.0,0.8949749220659684,-1.0119517469319406,0.031625345218666556,4.551309552929314,-2.1585019171606605,1.7264577955330591,4.1461151833682806,2.6631698307423832,-3.55428661526147,-3.190965557227969,-7.084065586703397,-10.0,-4.081082987601575,-4.982187382662549,-1.054583664377041,-1.2007890412027946,-0.4142748249390264,0.0,-1.9752583624182893
DS order-1.5 block Gaussian,20,68,global-box,100,5000,53,time-budget,801.2148768840125,47,701.3639118019491,-11261.091858107055,-3940.3373942599937,1.0,0.94,0,7,17.231611574152183,0.13537707560183393,10.015986709340414,-0.004357210388494741,2.8163579727903767,0.29129091678864416,-0.08812079962880862,5.832067330928806,-2.68561076915471,2.6450010130198804,3.7568419306574334,2.7788222209162647,-4.2585358987645545,-6.042229409205243,-2.9775980996925657,-7.642787113552412,-4.884170113738514,-0.5238984378938278,0.2780859802943403,0.2780859802943403,0.11669312027281764,0.07998354499128993,0.24715137414721186,2.846745579198525,-1.9996912415396728,2.304182487414012,-0.4357210388494741,1.0354445512359138,-1.2334327971416141,-0.08812079962880862,5.832067330928806,-2.68561076915471,2.6450010130198804,3.7568419306574334,2.7788222209162647,-4.2585358987645545,-6.042229409205243,-2.9775980996925657,-7.642787113552412,-4.884170113738514,-0.5238984378938278,0.0,0.0,-0.8683827621991262,-1.2461094215988409,-0.1179293477972031
DS order-1.5 block Gaussian,20,69,global-box,100,5000,55,time-budget,803.6002546829404,48,704.2657077970216,-6201.00530909708,-4702.517404545245,1.0000002066333786,0.61,0,0,20.727105438367413,0.2454034712458761,5.420956819072545,-0.00015715659801175523,4.999999999999999,0.5,-0.236051543524012,6.587919974075207,1.7990452651919722,0.0,4.608604678258941,3.2743474278366054,-4.48566145143309,-2.973102426399524,-10.0,-8.733336041901113,-3.0321582562268308,-7.210643692903045,0.2815990111089369,0.25267964529901815,0.054806531337197234,0.17426154126259566,0.23665327099225206,3.0314422851675418,-1.4048516015491503,1.6902723347553392,-0.01571565980117552,1.6094379124341003,-0.6931471805599453,-0.236051543524012,6.587919974075207,1.7990452651919722,0.0,4.608604678258941,3.2743474278366054,-4.48566145143309,-2.973102426399524,-10.0,-8.733336041901113,-3.0321582562268308,-7.210643692903045,0.0,-0.10836165031685994,-1.6366747407533528,-0.479926831211762,-0.1738880342665666
DS order-1.5 block Gaussian,20,70,global-box,100,5000,53,time-budget,801.7701397250639,47,702.0084914460313,-16640.813967450216,-4386.797708859677,1.0,0.6799999999999999,0,8,16.795483532371765,0.4385018225981884,6.87525615908158,-0.004004579308352963,2.7624465295888636,0.39638315957734943,-2.220485369759864,4.549118407896779,-2.70527371625763,4.80866254078685,1.4513395340102506,6.240478198873159,-3.85030199013478,-0.8591307786593271,-7.937987651251319,-5.152917478949173,-7.736609376576289,-5.4351316923599935,0.03565120283917716,0.0948548261437847,0.579019394821773,0.2371380801931808,0.0533364960020843,2.821110012907149,-0.8243913107402514,1.9279289023612922,-0.40045793083529635,1.016116710851609,-0.9253739608360417,-2.220485369759864,4.549118407896779,-2.70527371625763,4.80866254078685,1.4513395340102506,6.240478198873159,-3.85030199013478,-0.8591307786593271,-7.937987651251319,-5.152917478949173,-7.736609376576289,-5.4351316923599935,-2.787553087592998,-1.8089883971736107,0.0,-0.8926933857847958,-2.3847151492668677
DS order-1.5 block Gaussian,20,71,global-box,100,5000,55,time-budget,800.6259278139332,48,701.5596017079661,-4995.4132842320305,-3981.2056784907872,1.0000002294287085,0.63,0,0,30.478766834509866,0.18082108892150422,11.09583226574215,-0.007104360352897645,4.493788174016798,0.4475016775881515,1.1233538815297188,5.876156270289308,-0.33714459306127065,3.151575609004151,3.470563525713836,4.325977957765753,-1.7150256200990237,-1.7560654040656198,-6.756617696484082,-2.978306807623451,-3.9227765128035736,-1.3017687858696838,0.2408155997100686,0.3448111095230879,0.007785973376748814,0.05693311062783872,0.34965420676225584,3.4170302718146193,-1.710247195561284,2.4065695662564335,-0.7104360352897645,1.5026960373644729,-0.8040749924739151,1.1233538815297188,5.876156270289308,-0.33714459306127065,3.151575609004151,3.470563525713836,4.325977957765753,-1.7150256200990237,-1.7560654040656198,-6.756617696484082,-2.978306807623451,-3.9227765128035736,-1.3017687858696838,-0.3729131912441127,-0.01394792696453355,-3.8046208556218355,-1.815067604439889,0.0
DS order-1.5 block Gaussian,20,72,global-box,100,5000,52,time-budget,807.8442473179894,48,701.3268778489437,-12794.560812391883,-4161.217581186696,1.0000000000010942,0.85,0,14,39.282309200105075,0.17567946223884565,13.075030344087772,-0.004634331167425755,4.739145307888914,0.4703120055498751,2.304023395190597,5.779541119454619,-0.43110929640546974,3.25570715358568,4.348356928741594,3.902018087365498,-0.8566927645446901,-8.917054875079511,-1.4808934329586863,-7.7950747103409705,-1.8631141520611594,-3.7094019712630955,0.1963662866986353,0.09088432787705247,0.3344624970437511,0.11598813716369799,0.26229875121686325,3.670774269948355,-1.7390941816922634,2.570704330719825,-0.4634331167425755,1.5558568046569503,-0.7543589629279192,2.304023395190597,5.779541119454619,-0.43110929640546974,3.25570715358568,4.348356928741594,3.902018087365498,-0.8566927645446901,-8.917054875079511,-1.4808934329586863,-7.7950747103409705,-1.8631141520611594,-3.7094019712630955,-0.5325430319564912,-1.302937181096094,0.0,-1.0590368367749616,-0.24304063085657723
DS order-1.5 block Gaussian,20,73,global-box,100,5000,54,time-budget,800.612246981007,49,708.104285296984,-10263.036988772688,-4279.436103031348,1.0,0.6599999999999999,0,0,20.09313892307496,0.21877007170246776,16.720878100876888,-0.001463427932916867,4.440256751228707,0.5,3.3311928486288345,3.639648216400459,0.623049900239637,4.9480265514629584,1.9891706195323415,2.518928474076243,-4.793221606298386,-4.578950499689088,-9.461355492756567,-6.788504099192504,-4.261869234418481,-3.8324552097976787,0.26005374942039733,0.08997479422846444,0.14952153539783497,0.23969900935241664,0.2607509116008866,3.0003784096821455,-1.5197340015996317,2.8166581242725632,-0.1463427932916867,1.4907122016255379,-0.6931471805599453,3.3311928486288345,3.639648216400459,0.623049900239637,4.9480265514629584,1.9891706195323415,2.518928474076243,-4.793221606298386,-4.578950499689088,-9.461355492756567,-6.788504099192504,-4.261869234418481,-3.8324552097976787,-0.0026772517570848465,-1.064036022970392,-0.556125158006746,-0.08418158137974836,0.0
DS order-1.5 block Gaussian,20,74,global-box,100,5000,16,non-finite-path-or-score,254.13638167700265,16,254.13634221395478,-53861.11534573424,-5538.3327711908605,1.0,0.61,0,0,14.845540180198123,0.13484507908435692,20.700828030079094,-0.009623216753528133,4.999999999999999,0.5,1.0790217399029507,4.4096518991724505,0.9424421670374501,5.317712367117372,7.307172159555532,4.8854617284358905,-6.049373502673112,-2.0122711854392232,-3.629614469258266,-6.813952270420094,-8.148464988679832,-7.748676356134677,0.24658016702405494,0.19759364877284735,0.12058221322242979,0.1853293722226102,0.2499145987580576,2.697699495576472,-2.0036287218356397,3.030173700924383,-0.9623216753528132,1.6094379124341003,-0.6931471805599453,1.0790217399029507,4.4096518991724505,0.9424421670374501,5.317712367117372,7.307172159555532,4.8854617284358905,-6.049373502673112,-2.0122711854392232,-3.629614469258266,-6.813952270420094,-8.148464988679832,-7.748676356134677,-0.013432092731492117,-0.2349066115748183,-0.7287874668360409,-0.298984622079725,0.0
DS order-1.5 block Gaussian,20,75,global-box,100,5000,55,time-budget,802.6052098060027,48,703.8027922109468,-13107.377873388652,-3922.448399450466,1.0,0.6699999999999999,0,0,28.26721704667982,0.4151464238466829,8.900079405192875,-0.000866134049739608,3.5730871048103263,0.32525910114181794,0.7993020649885909,5.504667678676914,-2.4764399319751087,4.4665199213825915,2.975549356690728,4.601464318097964,-2.349336273898233,-1.6667266056997472,-4.985536697545241,-7.039296195504388,-7.839086880860973,-8.880353622654066,0.22033991137372158,0.031606511460599264,0.2665372652990368,0.08295287483891067,0.3985634370277316,3.341702724931222,-0.8791239924345694,2.1860601986300776,-0.0866134049739608,1.2734299573644174,-1.1231331799923316,0.7993020649885909,5.504667678676914,-2.4764399319751087,4.4665199213825915,2.975549356690728,4.601464318097964,-2.349336273898233,-1.6667266056997472,-4.985536697545241,-7.039296195504388,-7.839086880860973,-8.880353622654066,-0.5926952694042893,-2.534503516845653,-0.402352608994194,-1.5695940015637428,0.0
DS order-1.5 block Gaussian,20,76,global-box,100,5000,44,time-budget,809.4565391879296,39,717.2981252080062,-8856.648023745434,-4576.266218697894,1.0000000027336,0.95,0,2,14.812890494571096,0.031309000161158076,1.425690108929636,-0.006842781648618065,4.999999999999999,0.5,1.5394521059944788,8.0,-0.015093555624606222,5.213271786577896,3.1379863533970545,6.436074844859419,-0.19593990075201184,-0.5625203744417296,-7.480320016881712,-5.310776329116339,-7.879938497574862,-6.064966476074762,0.23153835078829016,0.23153835078829016,0.17327494973228036,0.16589403079832862,0.19775431789281075,2.6954977810505554,-3.4638496776842715,0.35465598345969257,-0.6842781648618065,1.6094379124341003,-0.6931471805599453,1.5394521059944788,8.0,-0.015093555624606222,5.213271786577896,3.1379863533970545,6.436074844859419,-0.19593990075201184,-0.5625203744417296,-7.480320016881712,-5.310776329116339,-7.879938497574862,-6.064966476074762,0.0,0.0,-0.28986588425797055,-0.33339630613054033,-0.1577200804398598
DS order-1.5 block Gaussian,20,77,global-box,100,5000,44,time-budget,806.8677483940264,39,714.8561578420922,-260846.44851330778,-5572.338925589138,1.0,0.47,0,0,16.693416268855827,0.1407241718127157,12.712971425424062,-0.0072169956724769365,4.999999999999999,0.5,-0.9975510525000721,5.692403012870529,3.891234718589682,5.8874806876064705,0.9948245839622853,4.952966639505417,-4.855518925579313,-2.5558389917753295,-3.993690074501172,-9.562538182759598,-7.656742507972838,0.0,0.06246650116367459,0.26683790217833475,0.19186022066672964,0.2119974738129263,0.26683790217833475,2.81501440629365,-1.9609535327961705,2.5426228442996104,-0.7216995672476937,1.6094379124341003,-0.6931471805599453,-0.9975510525000721,5.692403012870529,3.891234718589682,5.8874806876064705,0.9948245839622853,4.952966639505417,-4.855518925579313,-2.5558389917753295,-3.993690074501172,-9.562538182759598,-7.656742507972838,0.0,-1.452010934417502,0.0,-0.32987427655561447,-0.23006700746503142,0.0
DS order-1.5 block Gaussian,20,78,global-box,100,5000,56,time-budget,804.0691417029593,49,703.9673977519851,-8218.691285461693,-4376.097411532647,1.0000000000000284,0.52,0,0,15.028491354305789,0.23263251483140363,22.997535620110263,-0.002298249132590225,2.597791256853096,0.5,-0.35120852814077885,6.664151268881373,-4.0,4.075629011881989,4.709669115431394,2.175327451694224,-5.930846099926967,-3.5251333843357324,-4.988054267450756,-8.84113642164543,-7.276866268741907,-3.4381774415950037,0.5544688343488625,0.07511272178532208,0.032162666461125165,0.2966242009892445,0.04163157641544557,2.709947823098555,-1.4582952600540056,3.1353870632367773,-0.2298249132590225,0.9546615673887612,-0.6931471805599453,-0.35120852814077885,6.664151268881373,-4.0,4.075629011881989,4.709669115431394,2.175327451694224,-5.930846099926967,-3.5251333843357324,-4.988054267450756,-8.84113642164543,-7.276866268741907,-3.4381774415950037,0.0,-1.9990206578851373,-2.847204247027243,-0.6255445791700959,-2.589151672465541
DS order-1.5 block Gaussian,20,79,global-box,100,5000,50,time-budget,809.0834738190752,47,702.1361492360011,-6289.5435591069145,-4837.438414205471,1.000000224811918,0.62,0,14,14.515251548000878,0.6,11.30383745128792,0.0,3.225623944971286,0.5,-3.688764174630925,6.128425133847965,-1.6565157353862308,2.6606237664513066,8.0,2.9726740652127814,-2.3312428694927805,-0.2218398831094277,-7.3057022540257135,-6.928505084982929,-7.600015032117176,-10.0,0.33575102280383856,0.3156296529098665,0.01586950995284869,0.15275817436601594,0.1799916399674303,2.6751999275366147,-0.5108256237659907,2.425142265527237,0.0,1.1711264028435016,-0.6931471805599453,-3.688764174630925,6.128425133847965,-1.6565157353862308,2.6606237664513066,8.0,2.9726740652127814,-2.3312428694927805,-0.2218398831094277,-7.3057022540257135,-6.928505084982929,-7.600015032117176,-10.0,0.0,-0.061800339910751546,-3.0519702265003166,-0.7875137704333802,-0.6234594765381234
DS order-1.5 block Gaussian,20,80,global-box,100,5000,52,time-budget,810.09289936407,45,711.153575437027,-282616.47023197834,-4073.3834357359374,1.0,0.74,0,0,12.81429711382498,0.6,21.600684770576972,-0.008745958056606643,4.2148659166397655,0.45467548369445326,-3.361433669133499,2.5622220085273715,-0.06382481903906029,2.826533944554879,2.8771479788787384,5.09375865613569,-2.93539197191074,-1.2980512825312047,-4.851513977526552,-9.087733968564745,-6.405446588183012,-5.654726852264297,0.23126698869661763,0.08142320278486193,0.30218652095019144,0.3180152062310163,0.06710808133731254,2.5505615096051937,-0.5108256237659907,3.0727250165291373,-0.8745958056606643,1.4386177799489688,-0.7881713371450142,-3.361433669133499,2.5622220085273715,-0.06382481903906029,2.826533944554879,2.8771479788787384,5.09375865613569,-2.93539197191074,-1.2980512825312047,-4.851513977526552,-9.087733968564745,-6.405446588183012,-5.654726852264297,-0.31852636164528336,-1.3624389210859102,-0.05105475420635242,0.0,-1.5557947260300167
DS order-1.5 block Gaussian,20,81,global-box,100,5000,52,time-budget,800.6843563020229,45,700.8450415360276,-14293.537127841242,-3906.872379580845,1.0000000000002274,0.61,0,0,38.84165782829671,0.0924605630060089,27.242463229584967,-0.005389930664694894,3.8626298670229335,0.38734207025314915,2.378484076108041,5.261593600657651,0.6394113088481921,2.9791655530650454,4.42226340487808,4.068670971092501,-2.1086010995489333,-1.53633084263689,-2.6940563528282597,-3.284340901208262,-6.030285001487197,-3.440933866185602,0.0833428027142326,0.1948294582513265,0.2972880717709916,0.40504337742971674,0.019496289833732645,3.6594933260419897,-2.3809730712559882,3.304776904123475,-0.5389930664694894,1.3513482641888486,-0.9484470739011791,2.378484076108041,5.261593600657651,0.6394113088481921,2.9791655530650454,4.42226340487808,4.068670971092501,-2.1086010995489333,-1.53633084263689,-2.6940563528282597,-3.284340901208262,-6.030285001487197,-3.440933866185602,-1.5810319108267297,-0.7318695633044942,-0.30929255879691964,0.0,-3.0337699836057217
DS order-1.5 block Gaussian,20,82,global-box,100,5000,50,time-budget,818.6064907140099,44,708.9909511839505,-353542.5307102068,-5207.27295246844,1.0,0.41000000000000003,0,0,16.864331961468842,0.5631347376509632,1.9903131414504587,-0.00950290000961703,4.999999999999999,0.5,-0.4474921814400536,7.670926399677875,1.7062526022459619,4.164998911960378,4.290919889419016,3.740860213160859,-0.007029244767124035,-5.198779605566976,-7.553445976340673,-9.345142852008083,-3.718762194196092,-4.970797391601542,0.11888697701854527,0.35251124403387485,0.12165404037793037,0.179121504668368,0.22782623390128162,2.825200856787416,-0.5742363586030701,0.6882919838697995,-0.9502900009617029,1.6094379124341003,-0.6931471805599453,-0.4474921814400536,7.670926399677875,1.7062526022459619,4.164998911960378,4.290919889419016,3.740860213160859,-0.007029244767124035,-5.198779605566976,-7.553445976340673,-9.345142852008083,-3.718762194196092,-4.970797391601542,-1.086909250874027,0.0,-1.063901237898572,-0.6770181471197912,-0.43649931333976166
