model,effort,n_monitors,rep,logLik,se,gamma,epsilon,rho,m,c,beta_trend,bs1,bs2,bs3,bs4,bs5,bs6,sigma,tau,alpha,delta,S_0,I_0,Y_0,R1_0,R2_0,R3_0,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6
IF2,extended,0,41,-3750.5252405523,0.18727539110795824,18.84319305419922,13.862556457519531,0.0,0.06279854476451874,1.0,-0.0036471195053309202,1.0010603666305542,6.0889363288879395,-3.2859420776367188,4.06597900390625,3.4251463413238525,4.350085258483887,3.118560552597046,0.20969274640083313,1.0,0.019999993965029716,0.04552989825606346,0.2955976128578186,0.0,0.013524224981665611,0.0003045645426027477,0.6450437307357788,-1.585766315460205,-2.6057138442993164,-4.097094535827637,-3.2364561557769775,-13.62236213684082,-6.378170490264893
IF2,extended,0,42,-3765.364767628044,0.14458392622224578,15.086642265319824,12.385683059692383,0.0,0.0530163049697876,1.0,-0.003920781891793013,-0.40061137080192566,7.562257766723633,-8.602478981018066,4.442892074584961,2.972360372543335,4.594428062438965,2.804914951324463,0.28094905614852905,1.0,0.019999993965029716,0.5477088689804077,0.4443376064300537,0.0,0.0010622830595821142,4.463625828066142e-06,0.006886879447847605,1.7810053825378418,-6.198345184326172,-10.087611198425293,2.3607795238494873,-25.229759216308594,-14.423846244812012
IF2,extended,0,43,-3762.851955562459,0.10586492565539195,21.08205223083496,13.501832962036133,0.0,0.06766930222511292,1.0,-0.003190235933288932,1.6186732053756714,5.9323835372924805,-2.6995224952697754,4.002922058105469,3.5029163360595703,4.291637420654297,2.9799246788024902,0.24075965583324432,1.0,0.019999993965029716,0.02473914623260498,0.44716715812683105,0.0,0.08409842848777771,0.3890201449394226,0.05497514456510544,-21.0949649810791,0.7685099840164185,-5.312857627868652,-2.257152795791626,-15.512499809265137,-0.754025399684906
IF2,extended,0,44,-3750.9241395210374,0.1610011531400486,19.538578033447266,21.089569091796875,0.0,0.0596110075712204,1.0,-0.004875189624726772,0.4803447723388672,6.5380730628967285,-4.142066478729248,4.343036651611328,3.203974485397339,4.5510735511779785,2.923855781555176,0.23972585797309875,1.0,0.019999993965029716,0.0017236073035746813,0.5565906167030334,0.0,0.028954973444342613,0.02551667019724846,0.38721415400505066,-3.010103940963745,-1.260934829711914,-5.2072649002075195,-1.5648237466812134,-21.051612854003906,-1.4400339126586914
IF2,extended,0,45,-3750.530565416066,0.16898615328744043,20.689327239990234,13.184893608093262,0.0,0.0666479617357254,1.0,-0.004426589235663414,0.9799323678016663,6.120604038238525,-2.674232244491577,4.0969390869140625,3.3914732933044434,4.456698894500732,3.0213518142700195,0.2204526662826538,1.0,0.019999993965029716,0.062382351607084274,0.45667439699172974,0.0,0.3705935776233673,0.00045000307727605104,0.10989967733621597,-0.21888044476509094,-3.8978111743927,-3.743023633956909,-3.3620986938476562,-14.987232208251953,-10.674174308776855
IF2,extended,0,46,-3816.8035389712927,0.2516866155944642,14.173765182495117,28.770030975341797,0.0,0.04086359590291977,1.0,-0.004058473743498325,0.6941805481910706,-15.94015121459961,-9.576446533203125,4.2015204429626465,3.2567849159240723,4.210773944854736,3.16743540763855,0.31823185086250305,1.0,0.019999993965029716,9.587183313897185e-08,0.5043870806694031,0.0,1.476069064665353e-05,0.00024384600692428648,0.4953542649745941,-5.153945446014404,5.59833288192749,-9.934555053710938,2.185058832168579,-21.64109992980957,0.6572157740592957
IF2,extended,0,47,-3751.2871205834213,0.18619304243233303,18.000755310058594,20.427230834960938,0.0,0.05713782459497452,1.0,-0.00437008123844862,0.4015870988368988,6.719569206237793,-5.5800700187683105,4.363681793212891,3.2569916248321533,4.430936336517334,3.0285329818725586,0.23377521336078644,1.0,0.019999993965029716,0.0006597489700652659,0.4013204574584961,0.0,0.5896773338317871,1.5976467011569184e-06,0.00834088958799839,-3.3184707164764404,-0.9501649141311646,-4.815235614776611,-2.1323602199554443,-17.204269409179688,-2.552482843399048
IF2,extended,0,48,-3753.2561953127497,0.18376355575493028,18.882795333862305,15.88083553314209,0.0,0.06612501293420792,1.0,-0.0037068012170493603,0.6999458074569702,6.135310173034668,-3.1748082637786865,4.236013412475586,3.1967265605926514,4.540894031524658,2.9494926929473877,0.22995465993881226,1.0,0.019999993965029716,0.4000062048435211,0.2921998202800751,0.0,0.2944777309894562,0.004822318442165852,0.008493993431329727,1.0055912733078003,-4.186128616333008,-3.9282209873199463,-3.1806015968322754,-16.303129196166992,-16.8892879486084
IF2,extended,0,49,-3753.739123859776,0.13197407403552577,22.094327926635742,11.749276161193848,0.0,0.0810924619436264,1.0,-0.0036626846995204687,1.5012460947036743,5.694255828857422,-1.6067029237747192,4.103376388549805,3.4682252407073975,4.355166912078857,2.867584466934204,0.22628165781497955,1.0,0.019999993965029716,0.758799135684967,0.23609571158885956,0.0,0.00043940090108662844,0.0004478007322177291,0.0042179604060947895,-0.5241071581840515,-3.4994122982025146,-5.4416985511779785,-1.2069976329803467,-31.057811737060547,-13.923948287963867
IF2,extended,0,50,-3751.9156195334963,0.1736516717712241,21.324928283691406,18.651248931884766,0.0,0.06193879619240761,1.0,-0.00427875854074955,1.168686866760254,5.938658714294434,-2.4129927158355713,4.04565954208374,3.469787359237671,4.418276309967041,3.14823842048645,0.22945864498615265,1.0,0.019999993965029716,0.010899024084210396,0.5355549454689026,0.0,6.9120546868362e-06,0.4528409242630005,0.0006982514169067144,-1.537879467010498,-2.2059895992279053,-2.659496307373047,-4.981781959533691,-8.065102577209473,-10.139965057373047
IF2,extended,0,51,-3765.601027958276,0.18749932099436553,18.605466842651367,5.497412204742432,0.0,0.08214519917964935,1.0,-0.00390044879168272,1.2330445051193237,6.636713981628418,-5.870484352111816,4.354953765869141,3.286080837249756,4.322136402130127,2.965411424636841,0.23989562690258026,1.0,0.019999993965029716,0.018940100446343422,0.3363959491252899,0.0,0.1216178610920906,0.5022671818733215,0.020778942853212357,-18.47869300842285,1.5974047183990479,-6.150369167327881,-1.7991446256637573,-17.13309097290039,-20.22286605834961
IF2,extended,0,52,-3754.398202745445,0.12080879782624931,18.56688117980957,14.405765533447266,0.0,0.0575372688472271,1.0,-0.004223675467073917,0.7131078839302063,6.295094966888428,-3.995497941970825,4.123248100280762,3.2692558765411377,4.4057769775390625,2.94830322265625,0.24464379251003265,1.0,0.019999993965029716,0.002239783061668277,0.7662458419799805,0.0,2.3623751985724084e-06,0.036860689520835876,0.19465132057666779,-4.285351753234863,0.09280270338058472,-6.428012847900391,-0.8739194273948669,-19.744604110717773,-0.42537304759025574
IF2,extended,0,53,-3762.1024436517596,0.20583570988237954,16.766422271728516,34.2482795715332,0.0,0.038119837641716,1.0,-0.0039085159078240395,0.03888903558254242,6.928865432739258,-5.453029632568359,4.251904010772705,3.1015775203704834,4.648675441741943,2.9428951740264893,0.25850754976272583,1.0,0.019999993965029716,0.27265945076942444,0.40310680866241455,0.0,0.009176723659038544,0.0011471222387626767,0.3139098882675171,2.784381866455078,-5.5082621574401855,-9.96145248413086,3.4400928020477295,-30.636714935302734,-20.140039443969727
IF2,extended,0,54,-3747.320156953155,0.09163835429879853,27.619760513305664,17.99795913696289,0.0,0.08115126937627792,1.0,-0.003001982579007745,2.1492621898651123,5.375216007232666,-0.0016889835242182016,3.9691550731658936,3.6905455589294434,4.398332118988037,3.029268741607666,0.23506192862987518,1.0,0.019999993965029716,0.003715450642630458,0.32421407103538513,0.0,0.0007692999788559973,0.23230299353599548,0.43899810314178467,1.725659728050232,-5.965996265411377,-1.966284155845642,-5.878189563751221,-6.441384792327881,-22.14360809326172
IF2,extended,0,55,-3754.7904395623896,0.12313353016808651,17.162227630615234,19.719066619873047,0.0,0.051507946103811264,1.0,-0.004639198537915945,0.14120404422283173,7.006224155426025,-5.937277317047119,4.274936676025391,3.170708656311035,4.539731025695801,2.9082374572753906,0.251583456993103,1.0,0.019999993965029716,0.00925419945269823,0.6378089785575867,0.0,0.19495515525341034,2.3828819450955052e-07,0.15798141062259674,-0.84284508228302,-4.109652042388916,-4.993754863739014,-2.3200502395629883,-12.66898250579834,-6.355230331420898
IF2,extended,0,56,-3761.4305164130456,0.15017783798229906,22.733375549316406,10.242048263549805,0.0,0.08169196546077728,1.0,-0.0037964647635817528,1.8475452661514282,5.43250846862793,-1.1678122282028198,3.9974687099456787,3.5906288623809814,4.267979145050049,2.886155366897583,0.27056437730789185,1.0,0.019999993965029716,0.0034005192574113607,0.31224602460861206,0.0,0.2485523521900177,0.35361447930336,0.0821865126490593,-3.877397060394287,-0.5755505561828613,-6.04341459274292,-0.35912778973579407,-34.27039337158203,-13.96826171875
IF2,extended,0,57,-3747.726310083945,0.13126432950064823,20.765228271484375,25.401966094970703,0.0,0.06292905658483505,1.0,-0.004377887584269047,0.964685320854187,6.1005449295043945,-2.863776206970215,4.114733695983887,3.3833580017089844,4.4846673011779785,3.074434518814087,0.21629951894283295,1.0,0.019999993965029716,4.329252988100052e-05,0.3974471390247345,0.0,0.0001257072581211105,0.542442798614502,0.059941016137599945,-1.7751851081848145,-2.4823784828186035,-3.5267744064331055,-4.137600898742676,-9.085174560546875,-4.89405632019043
IF2,extended,0,58,-3752.927645729258,0.14662079881355025,20.761381149291992,35.3121223449707,0.0,0.05008605867624283,1.0,-0.004268670454621315,1.0738216638565063,5.943143367767334,-2.181007146835327,3.879713296890259,3.5182111263275146,4.406926155090332,3.1191952228546143,0.2408873438835144,1.0,0.019999993965029716,0.02742767333984375,0.4422888457775116,0.0,0.018058305606245995,0.0015170085243880749,0.5107081532478333,5.8267364501953125,-7.3364973068237305,-2.709761619567871,-3.867488145828247,-9.280948638916016,-36.55975341796875
IF2,extended,0,59,-3757.1017537750204,0.19223724041503032,19.639785766601562,16.314050674438477,0.0,0.06547889113426208,1.0,-0.004240975249558687,0.9335205554962158,6.008373260498047,-2.6378414630889893,3.982469081878662,3.4085917472839355,4.368272304534912,2.7985122203826904,0.23655222356319427,1.0,0.019999993965029716,0.09976927936077118,0.3357934057712555,0.0,0.5536974668502808,0.0010926168179139495,0.009647238999605179,-0.9275436997413635,-2.7531371116638184,-8.547542572021484,0.5899393558502197,-24.41471290588379,-11.427043914794922
IF2,extended,0,60,-3752.6001443629807,0.11474239352831926,22.711034774780273,54.09144973754883,0.0,0.04385969415307045,1.0,-0.0032624786254018545,1.1212825775146484,6.060304641723633,-2.245358943939209,4.32991886138916,3.3760757446289062,4.561140060424805,3.0681545734405518,0.23866505920886993,1.0,0.019999993965029716,0.0020726060029119253,0.6886390447616577,0.0,0.009240583516657352,0.29956644773483276,0.00048134734970517457,-0.19540277123451233,-2.67503023147583,-3.012094259262085,-3.287419557571411,-14.478606224060059,-9.935873031616211
IF2,extended,0,61,-3755.476275667098,0.20622963325380161,23.331567764282227,29.46315574645996,0.0,0.05390283465385437,1.0,-0.005106615833938122,1.7960798740386963,5.407378196716309,-0.4729679524898529,3.608137845993042,3.6667585372924805,4.247700214385986,3.3191230297088623,0.18833135068416595,1.0,0.019999993965029716,0.012633144855499268,0.4948588013648987,0.0,0.49214455485343933,6.265653951231798e-08,0.0003634117601905018,3.7804956436157227,-5.831593036651611,-1.6432932615280151,-6.010190486907959,-2.7534584999084473,-27.91616439819336
IF2,extended,0,62,-3750.4914155389656,0.13210927788015206,20.371736526489258,12.6126070022583,0.0,0.07390438765287399,1.0,-0.0029229477513581514,0.9575691223144531,6.190468788146973,-3.0180633068084717,4.140402793884277,3.336810827255249,4.508310794830322,3.0153558254241943,0.22116567194461823,1.0,0.019999993965029716,0.0004970072186551988,0.2989300489425659,0.0,0.6980949640274048,0.001878049923107028,0.0005999496788717806,-0.898525059223175,-3.584608554840088,-3.759399175643921,-3.936244010925293,-11.745083808898926,-7.683254718780518
IF2,extended,0,63,-3752.986095569852,0.13385006044064776,19.363000869750977,26.60826301574707,0.0,0.05134325101971626,1.0,-0.005197557155042887,0.838828980922699,6.173108100891113,-3.3176541328430176,3.9845592975616455,3.4049885272979736,4.456118106842041,3.1827964782714844,0.22359834611415863,1.0,0.019999993965029716,0.2716696560382843,0.36645734310150146,0.0,0.3186488151550293,0.006059959065169096,0.03716414421796799,0.09471166133880615,-3.2361133098602295,-3.28200101852417,-3.846496105194092,-11.088775634765625,-13.133576393127441
IF2,extended,0,64,-3748.4891892216015,0.15642989026649085,21.20985221862793,16.934345245361328,0.0,0.06356636434793472,1.0,-0.0038758001755923033,1.3719078302383423,5.803966045379639,-2.2436563968658447,3.9345972537994385,3.442302703857422,4.386073112487793,3.0577433109283447,0.23352590203285217,1.0,0.019999993965029716,0.11217295378446579,0.3466436564922333,0.0,0.015901047736406326,0.4082961678504944,0.11698616296052933,-0.5959718823432922,-3.2711987495422363,-3.0575509071350098,-4.757959842681885,-7.894495964050293,-9.960478782653809
IF2,extended,0,65,-3799.8809848854244,0.20895370034172742,13.763009071350098,23.555021286010742,0.0,0.043409720063209534,1.0,-0.005590558517724276,-0.050781648606061935,6.408484935760498,-4.296784400939941,4.20377779006958,3.0482308864593506,4.441460132598877,2.8834228515625,0.21006549894809723,1.0,0.019999993965029716,0.7088810801506042,0.26697495579719543,0.0,0.000818732485640794,0.023290472105145454,3.4780652640620247e-05,-0.1865420937538147,-1.2343535423278809,-23.5233097076416,-33.197898864746094,-4.705849647521973,-14.02851390838623
IF2,extended,0,66,-3750.7393646327473,0.20526685582138285,24.87851333618164,45.06736755371094,0.0,0.04707781970500946,1.0,-0.0045769670978188515,1.4909088611602783,5.704475402832031,-0.8002668023109436,3.9691998958587646,3.5270228385925293,4.522985458374023,3.180386781692505,0.22200241684913635,1.0,0.019999993965029716,0.09011632204055786,0.6798014044761658,0.0,0.02119148150086403,0.19528670608997345,0.013604127801954746,2.3845295906066895,-4.891152381896973,-1.5592795610427856,-5.482339859008789,-4.362333297729492,-18.746232986450195
IF2,extended,0,67,-3751.360371412428,0.14526467899240456,23.10495376586914,24.11076545715332,0.0,0.060789525508880615,1.0,-0.002604043809697032,1.3152823448181152,5.77146053314209,-1.317056655883789,4.121870517730713,3.464276075363159,4.455664157867432,2.9274189472198486,0.22556045651435852,1.0,0.019999993965029716,6.8569670474971645e-06,0.525984525680542,0.0,0.33108654618263245,0.1428317427635193,9.031451918417588e-05,-0.5516551733016968,-3.3095014095306396,-3.787196397781372,-2.9742684364318848,-20.16533660888672,-8.511880874633789
IF2,extended,0,68,-3752.490633062868,0.11595274736609872,23.240976333618164,64.42842864990234,0.0,0.04621562361717224,1.0,-0.003023340366780758,1.3121963739395142,5.84518575668335,-1.65523099899292,3.9581363201141357,3.495816707611084,4.473730087280273,3.022190570831299,0.23462094366550446,1.0,0.019999993965029716,0.04723279923200607,0.5056820511817932,0.0,0.0003456024860497564,0.43174219131469727,0.014997306279838085,2.88669490814209,-5.456492900848389,-1.2861751317977905,-5.722760200500488,-3.8369483947753906,-19.959157943725586
IF2,extended,0,69,-3747.5617399923776,0.0826573286793782,22.650102615356445,21.55558204650879,0.0,0.06189452111721039,1.0,-0.004032127093523741,1.3660364151000977,5.933693885803223,-2.0916199684143066,4.036660194396973,3.4831771850585938,4.421217918395996,3.021569013595581,0.24578264355659485,1.0,0.019999993965029716,0.05364176258444786,0.3698823153972626,0.0,0.0013860393082723022,0.3637152314186096,0.21137475967407227,-1.1404037475585938,-3.5338287353515625,-2.743783473968506,-4.401557922363281,-10.086295127868652,-7.405406951904297
IF2,extended,0,70,-3770.184518442081,0.14246722497294145,15.073853492736816,14.923114776611328,0.0,0.051153287291526794,1.0,-0.0029229610227048397,-0.912237286567688,8.265691757202148,-10.66297721862793,4.790955543518066,2.774658441543579,4.788043022155762,2.819272041320801,0.23695845901966095,1.0,0.019999993965029716,9.161666821455583e-05,0.39697232842445374,0.0,0.00013405061326920986,0.007195039186626673,0.5956070423126221,9.802460670471191,-40.40259552001953,-1.7702068090438843,-4.101119518280029,-10.245691299438477,-14.620343208312988
IF2,extended,0,71,-3765.171048987167,0.22720897273800766,20.84827423095703,12.122353553771973,0.0,0.07197100669145584,1.0,-0.0018775799544528127,1.5337331295013428,6.133915424346924,-3.834484338760376,4.178884506225586,3.4273366928100586,4.327907085418701,2.8515095710754395,0.24354270100593567,1.0,0.019999993965029716,0.7120813131332397,0.2620651423931122,0.0,0.0015820433618500829,0.0215382631868124,0.0027332461904734373,-23.791595458984375,1.8989747762680054,-5.021853446960449,-2.579805374145508,-14.69355583190918,-19.876487731933594
IF2,extended,0,72,-3749.626441953613,0.19019140940513646,21.290340423583984,14.813783645629883,0.0,0.06751573085784912,1.0,-0.004532921593636274,1.1526074409484863,6.056260585784912,-2.682561159133911,4.019576549530029,3.4730167388916016,4.408648490905762,3.0180368423461914,0.23081044852733612,1.0,0.019999993965029716,8.480445103487e-06,0.3843643069267273,0.0,0.4759144186973572,0.0020809031557291746,0.1376318782567978,-0.20306316018104553,-3.4524648189544678,-3.231100559234619,-4.734239101409912,-7.888333320617676,-14.592899322509766
IF2,extended,0,73,-3748.102224764899,0.11657613019355142,25.741729736328125,13.793612480163574,0.0,0.09244199842214584,1.0,-0.003577275900170207,1.997715950012207,5.433892250061035,-0.5840092301368713,3.934347629547119,3.648611307144165,4.364046096801758,3.1116201877593994,0.22479930520057678,1.0,0.019999993965029716,0.07789206504821777,0.265491783618927,0.0,4.727519626612775e-05,0.6264859437942505,0.03008298948407173,-1.124855637550354,-3.150162935256958,-3.0956263542175293,-5.168010234832764,-8.318866729736328,-12.673760414123535
IF2,extended,0,74,-3749.69395671989,0.1921785438626228,18.828262329101562,30.321603775024414,0.0,0.046615902334451675,1.0,-0.004689725115895271,0.6660515069961548,6.365469932556152,-3.803151845932007,4.09340238571167,3.353203058242798,4.404242038726807,3.179971933364868,0.19894784688949585,1.0,0.019999993965029716,0.0007585833081975579,0.4896637201309204,0.0,0.5095207095146179,5.090946069685742e-05,6.087002020649379e-06,-2.5989925861358643,-1.0530484914779663,-4.045535564422607,-2.995137929916382,-10.606934547424316,-2.091517448425293
IF2,extended,0,75,-3747.1287159975814,0.1322037835177128,21.297409057617188,12.545498847961426,0.0,0.06993637979030609,1.0,-0.003285675309598446,1.524754285812378,5.766794204711914,-2.1236252784729004,3.9041531085968018,3.578165054321289,4.263749599456787,3.0928051471710205,0.2294684499502182,1.0,0.019999993965029716,0.07929548621177673,0.3845478594303131,0.0,0.05428819730877876,0.0036560739390552044,0.47821244597435,-3.602522611618042,-1.6189262866973877,-4.177979946136475,-3.3002800941467285,-13.19777774810791,-2.5421040058135986
IF2,extended,0,76,-3751.501295868281,0.16730181648563444,22.80508804321289,14.859116554260254,0.0,0.06988348811864853,1.0,-0.00494240690022707,1.5126804113388062,5.548044681549072,-1.0508776903152466,4.082158088684082,3.481581211090088,4.408228397369385,3.058866500854492,0.2322826236486435,1.0,0.019999993965029716,0.0006665047840215266,0.3802110552787781,0.0,0.00031498217140324414,0.48200395703315735,0.1368035227060318,-1.1334609985351562,-2.084746837615967,-4.751803874969482,-2.178873300552368,-20.78532600402832,-11.500141143798828
IF2,extended,0,77,-3749.570563313116,0.1893956460238373,19.383310317993164,18.492700576782227,0.0,0.0625496581196785,1.0,-0.005023345351219177,0.8063219785690308,6.2515788078308105,-3.7576632499694824,4.016616344451904,3.3841121196746826,4.381564140319824,3.063722610473633,0.22278770804405212,1.0,0.019999993965029716,0.03337607532739639,0.405017226934433,0.0,0.44392746686935425,0.0006732382462359965,0.11700592935085297,-2.233163595199585,-2.3380684852600098,-4.123795032501221,-2.803194522857666,-13.634675025939941,-4.417109966278076
IF2,extended,0,78,-3756.7201051585803,0.1464453030173473,17.74378776550293,6.94489049911499,0.0,0.08432004600763321,1.0,-0.003565317252650857,0.3295263946056366,6.703801155090332,-5.155045032501221,4.265024185180664,3.1786859035491943,4.4905571937561035,2.7527589797973633,0.24109184741973877,1.0,0.019999993965029716,0.008267991244792938,0.4874064028263092,0.0,0.49421724677085876,0.009789953008294106,0.00031842655153013766,-3.6239898204803467,-1.6713804006576538,-9.17302131652832,1.0688916444778442,-27.205711364746094,-1.560829997062683
IF2,extended,0,79,-3749.9850915353713,0.14185962013529158,20.69736099243164,15.696803092956543,0.0,0.062287602573633194,1.0,-0.0034067349042743444,1.1862969398498535,6.184359073638916,-3.1398918628692627,3.9438745975494385,3.48992657661438,4.408328056335449,3.203390121459961,0.22458989918231964,1.0,0.019999993965029716,6.985948130022734e-05,0.3978158235549927,0.0,0.23240603506565094,0.23206451535224915,0.13764366507530212,-2.754887342453003,-2.4654183387756348,-3.4578146934509277,-3.9721550941467285,-8.264419555664062,-3.4920549392700195
IF2,extended,0,80,-3751.055537398411,0.13474841547466693,23.243331909179688,63.834720611572266,0.0,0.04293716698884964,1.0,-0.003262600162997842,1.4698461294174194,5.706315517425537,-1.0926860570907593,3.9462060928344727,3.612856864929199,4.402736186981201,3.0671772956848145,0.23039117455482483,1.0,0.019999993965029716,0.14268198609352112,0.6999617218971252,0.0,0.003076201071962714,0.013445260003209114,0.14083492755889893,0.6630132794380188,-3.6524858474731445,-2.202939987182617,-4.341515064239502,-10.613859176635742,-12.746706008911133
IF2,extended,0,81,-3753.6203620091696,0.11188976450458255,22.213703155517578,21.439258575439453,0.0,0.06582868844270706,1.0,-0.003968321718275547,1.639421820640564,5.668593406677246,-1.7057007551193237,3.9085311889648438,3.5612945556640625,4.32057523727417,3.2638566493988037,0.21836961805820465,1.0,0.019999993965029716,0.0002579409920144826,0.7040950655937195,0.0,0.16803793609142303,0.019596606492996216,0.10801242291927338,-1.0343536138534546,-2.895721673965454,-2.7269287109375,-4.875357627868652,-7.9888505935668945,-14.349700927734375
IF2,extended,0,82,-3763.1996826267646,0.12406337364202126,15.454132080078125,4.5281081199646,0.0,0.08728925883769989,1.0,-0.00414196215569973,-0.039455004036426544,7.405386447906494,-8.074809074401855,4.469046115875244,3.061929702758789,4.450351715087891,2.916856050491333,0.250445693731308,1.0,0.019999993965029716,0.023119190707802773,0.23331578075885773,0.0,0.017525330185890198,0.7249698042869568,0.0010699358535930514,-0.009952731430530548,-10.86063289642334,-7.371222496032715,-0.9566433429718018,-17.703533172607422,-5.484371662139893
IF2,extended,0,83,-3759.942176553822,0.1258253830521674,17.694355010986328,19.48269271850586,0.0,0.053949177265167236,1.0,-0.003738299012184143,-0.02722913771867752,7.09654426574707,-5.870865821838379,4.289322853088379,3.1668128967285156,4.5303826332092285,2.7052361965179443,0.25361210107803345,1.0,0.019999993965029716,1.9128809071844444e-05,0.2923887372016907,0.0,0.07084046304225922,0.028324594721198082,0.608427107334137,-0.43143168091773987,-4.9991302490234375,-7.701929569244385,0.33734971284866333,-20.96286964416504,-5.492166519165039
IF2,extended,0,84,-3753.8992907504276,0.16671419044908165,16.525516510009766,9.975817680358887,0.0,0.06738072633743286,1.0,-0.0055152117274701595,-0.23186442255973816,7.3237762451171875,-7.51441764831543,4.536954402923584,3.016082286834717,4.563759803771973,3.1034603118896484,0.2249472588300705,1.0,0.019999993965029716,0.610710859298706,0.2700285315513611,0.0,0.0007867635576985776,0.0551656112074852,0.0633082389831543,-2.7287120819091797,-1.9045872688293457,-5.283292770385742,-2.767695665359497,-13.78509521484375,-2.8908045291900635
IF2,extended,0,85,-3747.7265454309395,0.1128270189691446,22.15556526184082,17.235567092895508,0.0,0.06629401445388794,1.0,-0.0036902474239468575,1.1425471305847168,5.976969242095947,-2.3605079650878906,4.210978984832764,3.3475937843322754,4.539578437805176,2.9349873065948486,0.24853399395942688,1.0,0.019999993965029716,0.6334920525550842,0.3653167188167572,0.0,1.8772967902425108e-10,0.0009801954729482532,0.00021097523858770728,-1.6253007650375366,-2.7574265003204346,-3.459890604019165,-4.097689628601074,-10.788790702819824,-5.5286641120910645
IF2,extended,0,86,-3749.871067282118,0.20917122247032952,19.949195861816406,28.341899871826172,0.0,0.05593603104352951,1.0,-0.004489426966756582,1.0139344930648804,5.997602462768555,-3.453446388244629,3.9543111324310303,3.4851088523864746,4.3221540451049805,3.1382899284362793,0.22302719950675964,1.0,0.019999993965029716,0.007656275760382414,0.4573831856250763,0.0,0.002129307482391596,0.0004921843647025526,0.5323389768600464,-3.256509304046631,-0.2224133014678955,-4.592098712921143,-2.675908088684082,-12.777114868164062,-2.5852980613708496
IF2,extended,0,87,-3747.482189258396,0.1383695737866403,21.303308486938477,14.478750228881836,0.0,0.06571435183286667,1.0,-0.003715701401233673,1.146222472190857,5.957843780517578,-2.262190103530884,4.014176845550537,3.4532713890075684,4.424515247344971,3.0613820552825928,0.24222491681575775,1.0,0.019999993965029716,0.11455200612545013,0.5227412581443787,0.0,0.2099936455488205,0.001370055484585464,0.15134307742118835,-2.434330463409424,-2.014343023300171,-4.336317539215088,-3.0021791458129883,-12.72076416015625,-4.12460994720459
IF2,extended,0,88,-3748.2257197815143,0.14810505988091258,21.237545013427734,13.392745971679688,0.0,0.07208402454853058,1.0,-0.0031032306142151356,1.2542388439178467,6.043087959289551,-2.8402085304260254,4.03281831741333,3.452455759048462,4.395223140716553,2.9129865169525146,0.22605185210704803,1.0,0.019999993965029716,0.5369240045547485,0.3099406361579895,0.0,0.15098120272159576,3.9841474062995985e-05,0.0021143080666661263,-2.2127370834350586,-3.0427331924438477,-3.5733959674835205,-4.361965656280518,-9.099946975708008,-4.330294609069824
IF2,extended,0,89,-3769.0846904056075,0.12607130944183778,14.70860481262207,74.2735595703125,0.0,0.03669558838009834,1.0,-0.003631373168900609,-1.6956790685653687,9.022868156433105,-13.121725082397461,4.780104160308838,2.8142621517181396,4.877976894378662,2.8041725158691406,0.26678362488746643,1.0,0.019999993965029716,0.0009325169958174229,0.7194131016731262,0.0,0.010447791777551174,0.2672533094882965,0.001953293103724718,2.7801125049591064,-10.83458137512207,-8.915325164794922,2.04524302482605,-22.804956436157227,-8.69603443145752
IF2,extended,0,90,-3748.5304249756264,0.158417982207802,23.769298553466797,20.347145080566406,0.0,0.07236818969249725,1.0,-0.0033691527787595987,1.5916967391967773,5.660766124725342,-1.390938639640808,3.914985418319702,3.5473132133483887,4.3975067138671875,3.3035125732421875,0.2074742168188095,1.0,0.019999993965029716,0.04859071597456932,0.37570279836654663,0.0,0.21269144117832184,5.356071142159635e-07,0.36301448941230774,-2.304372787475586,-2.4773330688476562,-2.8451151847839355,-4.826335430145264,-8.067651748657227,-4.714493274688721
IF2,extended,0,91,-3764.178008346425,0.14504862648313635,16.235368728637695,17.416929244995117,0.0,0.04827873408794403,1.0,-0.004184635356068611,0.024421565234661102,7.218812942504883,-7.133040428161621,4.504645824432373,2.9897048473358154,4.6246113777160645,2.9390525817871094,0.2674315571784973,1.0,0.019999993965029716,0.00038289924850687385,0.46660497784614563,0.0,0.29379087686538696,0.23918162286281586,3.965364157920703e-05,3.455172538757324,-14.450333595275879,-4.475218772888184,-2.2791948318481445,-14.200096130371094,-10.842909812927246
IF2,extended,0,92,-3751.2880458032423,0.21279990076721997,27.212146759033203,44.54868698120117,0.0,0.06019923835992813,1.0,-0.002624605782330036,2.0146572589874268,5.444602012634277,-0.2245214283466339,4.059715747833252,3.716780424118042,4.351779937744141,3.0523769855499268,0.21317227184772491,1.0,0.019999993965029716,0.5891351103782654,0.3596367835998535,0.0,0.00015134162094909698,0.05092006176710129,0.00015679736679885536,1.0270766019821167,-4.769290447235107,-2.616135597229004,-3.883322238922119,-17.544017791748047,-16.664134979248047
IF2,extended,0,93,-3763.468948987428,0.09997547299780943,22.01470947265625,6.244312286376953,0.0,0.10872992128133774,1.0,-0.00227577006444335,1.9104950428009033,5.846214771270752,-2.6111245155334473,4.005455493927002,3.550110101699829,4.196000099182129,3.0529367923736572,0.24397531151771545,1.0,0.019999993965029716,0.011594421230256557,0.25743645429611206,0.0,0.001838494325056672,0.7288509011268616,0.0002797792258206755,-25.964597702026367,1.8369532823562622,-5.925892353057861,-2.5074405670166016,-16.34306526184082,-13.843385696411133
