method,inference_nstep,start,start_type,starts_file,particles,updates_completed,termination_reason,elapsed_seconds,optimizer_elapsed_seconds,elapsed_time_offset_seconds,output_selected_iteration,output_selected_elapsed_seconds,initial_pseudo_loglik,selected_pseudo_loglik,terminal_pseudo_loglik,minimum_ess,maximum_invalid_fraction,restarts,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
Corenflos DPF,20,67,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,175,maximum-updates,697.6512920756359,453.2088584799785,244.44243359565735,175,697.6512920756359,-6203.985382698642,-4034.1217346702724,-4034.1217346702724,1.0000000000024194,0.61,0,23.570887284391407,0.09242470069144816,11.902892019260777,-0.0032697388424594146,4.999999999999999,0.4999727636383062,2.4819913772825566,6.248187590248219,-3.743630484060209,2.43278099666857,5.1243234358201235,2.753684911056755,-9.320352440523285,-5.569328653190638,-4.886959244978778,-3.0838501117620125,-8.446169138650653,-5.018009438659558,0.1006718280053827,0.2412819828989723,0.24866461940265935,0.23029332759993154,0.17908824209305427,3.160012360889112,-2.381361012558538,2.4767813974198845,-0.3269738842459415,1.6094379124341003,-0.6932016547670257,2.4819913772825566,6.248187590248219,-3.743630484060209,2.43278099666857,5.1243234358201235,2.753684911056755,-9.320352440523285,-5.569328653190638,-4.886959244978778,-3.0838501117620125,-8.446169138650653,-5.018009438659558,-0.9042390795675164,-0.030138775502368452,0.0,-0.07675124477433315,-0.328226421579999
Corenflos DPF,20,68,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,163,time-budget,862.8091991636902,618.3667655680329,244.44243359565735,162,858.9649162616115,-6490.787694340547,-4249.820089594811,-4231.248197943307,1.0000000000000284,0.13,1,29.1408927465533,0.3009464306020702,13.191529515675143,-0.001450718325275558,4.981370357415463,0.5,2.164338876375908,5.177030945897168,1.3140199478020398,2.72170715711635,5.242305833634268,3.4080698161501446,-9.148615146157814,-7.883438589439104,-2.498295486166865,-9.696939541372267,-9.907414614378139,-6.168617207453101,0.14162833582370674,0.11706516352427675,0.3243449047218782,0.18543070653441227,0.23153088939572614,3.372142436761509,-1.2008230014937478,2.5795749202546583,-0.1450718325275558,1.605705025355423,-0.6931471805599453,2.164338876375908,5.177030945897168,1.3140199478020398,2.72170715711635,5.242305833634268,3.4080698161501446,-9.148615146157814,-7.883438589439104,-2.498295486166865,-9.696939541372267,-9.907414614378139,-6.168617207453101,-0.8286011973491676,-1.0190767373826088,0.0,-0.5591262077577328,-0.3370941741983312
Corenflos DPF,20,69,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,146,time-budget,861.2972497276496,616.8548161319923,244.44243359565735,145,857.385347598698,-4777.492596902175,-4615.939996638237,-4540.985432662708,1.0000000000001172,0.6,3,10.000000000000002,0.12323007915478582,15.729656949381214,-0.008143128051155316,4.586750192369045,0.5,-1.7458563754810577,0.7806126313127916,2.8057615926790844,0.8444466384255358,3.124458144710001,5.707795899621731,-5.627681674167778,-2.9176876801115323,-0.7933645359556456,-9.68355641612904,-0.22151991750366307,-9.201178634814518,0.2843340706951003,0.16421619865768158,0.20722340510007964,0.28546373803880853,0.05876258750832993,2.302585092994046,-2.0937021086985794,2.755547908147136,-0.8143128051155316,1.5231717542168546,-0.6931471805599453,-1.7458563754810577,0.7806126313127916,2.8057615926790844,0.8444466384255358,3.124458144710001,5.707795899621731,-5.627681674167778,-2.9176876801115323,-0.7933645359556456,-9.68355641612904,-0.22151991750366307,-9.201178634814518,-0.003965156785402693,-0.5529311647579152,-0.3203175459229181,0.0,-1.5806096233702995
Corenflos DPF,20,70,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,175,maximum-updates,829.6876297628041,585.2451961671468,244.44243359565735,175,829.6876297628041,-10120.60396329026,-5315.329321517144,-5315.329321517144,1.0000000000002807,0.01,5,15.99076701684033,0.5095436023330637,20.290707323233804,-0.003485727051882009,3.2476468739180127,0.3833973395222033,2.8782441203149873,4.04437072129924,-0.3713159573652734,1.5993257109328494,4.825494560153625,2.3079547381606567,-6.087218290149276,-3.636558559177684,-4.492364389557191,-0.68696951591712,-4.7691838231952435,-0.5435900038096246,0.24935127112783873,0.12446386726268298,0.23343122478717668,0.08922293597516781,0.3035307008471338,2.772011494228263,-0.6742398513096318,3.010163013911908,-0.34857270518820094,1.1779306953045103,-0.9586833875647179,2.8782441203149873,4.04437072129924,-0.3713159573652734,1.5993257109328494,4.825494560153625,2.3079547381606567,-6.087218290149276,-3.636558559177684,-4.492364389557191,-0.68696951591712,-4.7691838231952435,-0.5435900038096246,-0.1966201316426817,-0.8914673103950816,-0.2625952681900032,-1.2243446250871388,0.0
Corenflos DPF,20,71,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,0,no-valid-filter-evaluation,245.3001348245889,0.8577012289315462,244.44243359565735,0,245.3001348245889,-24664.789594649737,-24664.789594649737,-24664.789594649737,1.0167606349354608,1.0,0,14.124454498291017,0.3177642822265625,24.302549362182617,-0.005260455422103405,4.6105546951293945,0.14048981666564941,-0.4854106903076172,1.3604612350463867,1.3848838806152344,7.980010032653809,6.480461120605469,2.4544315338134766,-1.7771186828613281,-9.490662574768066,-5.925140380859375,-9.086018562316895,-3.160881996154785,-3.5729780197143555,0.09199633920669402,0.11921051572934269,0.195719754874353,0.1333837530506611,0.45968963713894917,2.6479076566967326,-1.1464454219240816,3.1905812568675973,-0.5260455422103405,1.5283481740932454,-1.9626202720831312,-0.4854106903076172,1.3604612350463867,1.3848838806152344,7.980010032653809,6.480461120605469,2.4544315338134766,-1.7771186828613281,-9.490662574768066,-5.925140380859375,-9.086018562316895,-3.160881996154785,-3.5729780197143555,-1.60880277487179,-1.3496605899514924,-0.8538677459076551,-1.237321225057611,0.0
Corenflos DPF,20,72,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,175,maximum-updates,846.4256337035913,601.983200107934,244.44243359565735,175,846.4256337035913,-13741.44848007051,-4572.86699415189,-4572.86699415189,1.0000000000001386,0.13,4,17.076954746113632,0.34233639742844607,2.267316458812159,-0.009159251572789549,4.4208769334925035,0.5,1.6603199842917775,4.35636454060947,-2.786113309543084,5.78809274830097,3.2730593135218653,1.2111156899750786,-0.6823447065838587,-3.887568252488186,-2.263146414693611,-8.1755409256802,-7.8229498551051515,-4.511184562761973,0.026716229665188655,0.17584037801068592,0.2500075048250439,0.17172165710898432,0.3757142303900973,2.8377298789111727,-1.07196140714311,0.8185969554364609,-0.9159251572789548,1.4863380776533308,-0.6931471805599453,1.6603199842917775,4.35636454060947,-2.786113309543084,5.78809274830097,3.2730593135218653,1.2111156899750786,-0.6823447065838587,-3.887568252488186,-2.263146414693611,-8.1755409256802,-7.8229498551051515,-4.511184562761973,-2.643557595498381,-0.7592521884704946,-0.40733789215394256,-0.7829539354920297,0.0
Corenflos DPF,20,73,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,175,maximum-updates,713.1236550975591,468.68122150190175,244.44243359565735,175,713.1236550975591,-8096.854499970851,-4359.860459197338,-4359.860459197338,1.0000000000001137,0.14,0,24.84969705820861,0.1112115876574505,17.950977139323843,-0.0028404504020730238,4.999999999999999,0.5,-0.3459645814680608,7.358896436583584,0.31152583744393647,0.04057648571758134,3.955823885696398,4.856737191154589,-4.643387102867516,-0.29459963588191024,-3.1075610073506756,-4.453848994956611,-2.457377907045244,-4.649662607859447,0.16983371747702777,0.22605539295129418,0.22961804747713552,0.22956166284006038,0.14493117925448207,3.212845561651774,-2.196320697042064,2.887644550183796,-0.28404504020730237,1.6094379124341003,-0.6931471805599453,-0.3459645814680608,7.358896436583584,0.31152583744393647,0.04057648571758134,3.955823885696398,4.856737191154589,-4.643387102867516,-0.29459963588191024,-3.1075610073506756,-4.453848994956611,-2.457377907045244,-4.649662607859447,-0.30159743947233364,-0.015637194556565648,0.0,-0.0002455885401363371,-0.46015826143184757
Corenflos DPF,20,74,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,175,maximum-updates,630.9598729687277,386.5174393730704,244.44243359565735,175,630.9598729687277,-7200.054080530279,-4661.8801660703175,-4661.8801660703175,1.0000000000124913,0.0,0,22.63622031337363,0.22008492799431467,20.149088948644486,0.0,3.024319753526091,0.5,1.9345092929124736,6.437263082346741,-3.4973341106367615,5.1266779499572035,4.740084963341099,2.7191535127146933,-7.495592564430492,-3.9212711404248775,-7.595975807009706,-9.650389378113884,-10.0,-5.107561306819186,0.25534278452297354,0.2134374634809452,0.023263140954961514,0.25557963676819717,0.2523769742729226,3.1195512921085817,-1.513741770784838,3.0031590739037575,0.0,1.1066861913272528,-0.6931471805599453,1.9345092929124736,6.437263082346741,-3.4973341106367615,5.1266779499572035,4.740084963341099,2.7191535127146933,-7.495592564430492,-3.9212711404248775,-7.595975807009706,-9.650389378113884,-10.0,-5.107561306819186,-0.0009271554831824496,-0.18019017230808163,-2.3966638762430463,0.0,-0.01261015159592287
Corenflos DPF,20,75,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,0,no-valid-filter-evaluation,246.05240635573864,1.6099727600812912,244.44243359565735,0,246.05240635573864,-18604.40132804291,-18604.40132804291,-18604.40132804291,1.0000000014432047,1.0,0,38.796104431152344,0.14247994124889374,26.60269737243653,-0.00872194953262806,4.806089401245117,0.4481138288974762,3.023082733154297,2.163219451904297,3.826970100402832,6.882172584533691,7.457056999206543,1.7526731491088867,-9.944093704223633,-1.3115673065185547,-6.291687488555908,-6.68917179107666,-6.617996692657471,-1.011582374572754,0.0021078920862530187,0.2468838226852804,0.2367863710699317,0.32014421712713764,0.19407769703139724,3.6583198403297237,-1.948554052347154,3.281012615625333,-0.8721949532628059,1.5698837391481528,-0.8027079964801702,3.023082733154297,2.163219451904297,3.826970100402832,6.882172584533691,7.457056999206543,1.7526731491088867,-9.944093704223633,-1.3115673065185547,-6.291687488555908,-6.68917179107666,-6.617996692657471,-1.011582374572754,-5.023083135901871,-0.25985370031483224,-0.30161322604082264,0.0,-0.5005129937446278
Corenflos DPF,20,76,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,156,time-budget,862.3491830257699,617.9067494301125,244.44243359565735,155,858.5239140177146,-10861.802731594318,-4320.1313213869435,-4362.164707632992,1.0000000000000053,0.65,0,14.094407412836656,0.39771646502390445,23.102049865095704,-0.003974382858356964,4.762647427082561,0.5,1.7663391448938468,2.3839481268822977,-1.8288337875939682,6.3997329521621324,0.8090971504047962,4.981845651501219,-0.2925801765370092,-3.3396898223739115,-5.28406626382448,-7.680364082540926,-4.292717771886183,-8.73253483937842,0.325560289769586,0.08489971483617761,0.14789162578399698,0.27321439972807504,0.16843396988216439,2.6457780813152367,-0.9220159270121864,3.13992135233943,-0.3974382858356964,1.5608036957915585,-0.6931471805599453,1.7663391448938468,2.3839481268822977,-1.8288337875939682,6.3997329521621324,0.8090971504047962,4.981845651501219,-0.2925801765370092,-3.3396898223739115,-5.28406626382448,-7.680364082540926,-4.292717771886183,-8.73253483937842,0.0,-1.344076932031911,-0.7890679192076407,-0.1752908325728569,-0.659003863667793
Corenflos DPF,20,77,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,175,maximum-updates,721.0205395147204,476.5781059190631,244.44243359565735,175,721.0205395147204,-12557.318032157318,-5323.021230713961,-5323.021230713961,1.000000000000007,0.09,3,13.63977412618645,0.5825506206151633,7.490548985911072,-0.00786253018231659,4.926281000101314,0.5,-3.4863768684135352,1.1594578516685594,1.8144400724266225,4.6686523770420685,4.5904646385030885,7.273313128596583,-1.277736822267891,-2.839435251865139,-6.248642445189522,-9.343068750220306,-1.9018258104205945,-5.691623560859503,0.09870726074916089,0.34930674355336405,0.021471914594280134,0.33797166856245214,0.19254241254074259,2.6129900926144534,-0.5403391949744435,2.013642090692394,-0.7862530182316589,1.5945843423469241,-0.6931471805599453,-3.4863768684135352,1.1594578516685594,1.8144400724266225,4.6686523770420685,4.5904646385030885,7.273313128596583,-1.277736822267891,-2.839435251865139,-6.248642445189522,-9.343068750220306,-1.9018258104205945,-5.691623560859503,-1.2637919499785335,0.0,-2.7892046742913235,-0.032988386384859805,-0.5956340031867199
Corenflos DPF,20,78,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,175,maximum-updates,706.0223502984736,461.57991670281626,244.44243359565735,175,706.0223502984736,-11724.731282707402,-4986.371453859565,-4986.371453859565,1.0000000000001137,0.48,4,20.123838935791486,0.26922928575542193,8.660933317868553,0.0,4.999999999999999,0.5,2.027096065603794,3.7177652891667288,3.8845895890125637,0.6869973665216721,5.754958648633361,5.935390004041255,-5.522416774802634,-8.569897596042363,-7.0835148999790345,-1.2390614471860721,-10.0,-0.006158632723776449,0.24583482340455615,0.20154614325779635,0.17059323149230032,0.23749485148733496,0.14453095035801208,3.0019051290088643,-1.312191899032639,2.158822490193135,0.0,1.6094379124341003,-0.6931471805599453,2.027096065603794,3.7177652891667288,3.8845895890125637,0.6869973665216721,5.754958648633361,5.935390004041255,-5.522416774802634,-8.569897596042363,-7.0835148999790345,-1.2390614471860721,-10.0,-0.006158632723776449,0.0,-0.19864150686565255,-0.3653779012863898,-0.0345139155425022,-0.5311661868881338
Corenflos DPF,20,79,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,175,maximum-updates,525.4847334595397,281.04229986388236,244.44243359565735,175,525.4847334595397,-7114.036591055927,-5602.558847735563,-5602.558847735563,1.0000082680125597,0.01,0,11.414145741464335,0.5251836216157245,25.435719396363094,-0.0004930293493465762,3.2859039752496906,0.5,1.146985007994162,2.3608854256756424,-2.1034699215650177,1.5620746162792636,7.115939501626887,1.5168905829632588,-2.3945340734361276,-1.6455296741575298,-4.367858930170616,-1.9380299894787922,-0.0118798035658042,-3.573380496049572,0.36766351488099996,0.17841823596219533,0.022279777627167555,0.36766351488099996,0.06397495664863713,2.434853440691166,-0.6440073220821728,3.236154461592585,-0.049302934934657615,1.1896417968051638,-0.6931471805599453,1.146985007994162,2.3608854256756424,-2.1034699215650177,1.5620746162792636,7.115939501626887,1.5168905829632588,-2.3945340734361276,-1.6455296741575298,-4.367858930170616,-1.9380299894787922,-0.0118798035658042,-3.573380496049572,0.0,-0.7230377237079486,-2.8034887239668653,0.0,-1.7486764537329518
Corenflos DPF,20,80,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,175,maximum-updates,834.0085327296983,589.566099134041,244.44243359565735,175,834.0085327296983,-6072.2040747311075,-4072.1257546402744,-4072.1257546402744,1.0000000000005542,0.07,1,32.38475969517429,0.13391151588496314,4.350335709867797,-0.0036486413583038707,4.5103860762509855,0.48731166118200503,2.3124737102483084,5.865921788698508,1.1623515890270852,5.238708729411512,2.8742289423039558,5.069024883719638,-1.0267359324992142,-8.569902506481926,-6.693950311745341,-7.33755750694644,-7.486024208456004,-2.329042182670551,0.3556326513892348,0.2377020702523666,0.0326746745196859,0.01835795244947792,0.3556326513892348,3.4776879323564405,-2.010576026361279,1.4702530168050323,-0.36486413583038707,1.5063827543409725,-0.7188513992281411,2.3124737102483084,5.865921788698508,1.1623515890270852,5.238708729411512,2.8742289423039558,5.069024883719638,-1.0267359324992142,-8.569902506481926,-6.693950311745341,-7.33755750694644,-7.486024208456004,-2.329042182670551,0.0,-0.4028802361331942,-2.387298021660458,-2.9638354633654806,0.0
Corenflos DPF,20,81,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,164,time-budget,860.3442710456438,615.9018374499865,244.44243359565735,163,856.1714175206143,-9977.688987994638,-4475.594044129571,-4558.409922223298,1.0000000000000533,0.9500000000000001,3,13.36481736489542,0.49661331782073725,20.87927989154411,-0.0026940460539541856,4.933647309003539,0.5,0.8262063270177791,1.3249992385935387,0.35336338910703097,4.461310557495604,2.980339139493792,3.585541629025095,-1.2044750780205167,-7.338064882403039,-4.193498845552202,-7.962756357632678,-2.2760097121658855,-2.531369625474243,0.07492841122864995,0.20477137461078862,0.3388723486178804,0.04300182504078735,0.3384260405018936,2.5926256843194673,-0.699943588263766,3.0387572744668465,-0.26940460539541855,1.5960785337937178,-0.6931471805599453,0.8262063270177791,1.3249992385935387,0.35336338910703097,4.461310557495604,2.980339139493792,3.585541629025095,-1.2044750780205167,-7.338064882403039,-4.193498845552202,-7.962756357632678,-2.2760097121658855,-2.531369625474243,-1.50909034297347,-0.5037293727290251,0.0,-2.064380926115146,-0.0013179071078711717
Corenflos DPF,20,82,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,175,maximum-updates,565.431046921527,320.98861332586966,244.44243359565735,175,565.431046921527,-6454.3032522555595,-5333.026069849407,-5333.026069849407,1.0000000146344235,0.09,2,29.543378058232978,0.5744137387540287,10.946338886914985,-0.005507195367009381,4.999999999999999,0.5,-0.34803458824135053,0.8236903170273819,1.4413621651822617,5.111073668150024,5.355291710268974,5.941545088437096,-0.6037985147478737,-1.0106267962149695,-2.4076665557936305,-6.054190856118117,-1.6178768094252327,-3.6339409582738105,0.30685659827985123,0.07080435648300398,0.008625848677442234,0.30685659827985123,0.30685659827985123,3.3858596259555735,-0.5544053430905208,2.3930050521287374,-0.5507195367009381,1.6094379124341003,-0.6931471805599453,-0.34803458824135053,0.8236903170273819,1.4413621651822617,5.111073668150024,5.355291710268974,5.941545088437096,-0.6037985147478737,-1.0106267962149695,-2.4076665557936305,-6.054190856118117,-1.6178768094252327,-3.6339409582738105,0.0,-1.466460000826183,-3.5716171764173197,0.0,0.0
Corenflos DPF,20,83,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,162,time-budget,860.5790006436873,616.13656704803,244.44243359565735,161,856.9127037927974,-7516.525685344173,-4209.4199802548355,-4191.570696768081,1.000000000000128,0.55,0,18.313349539229716,0.6,12.580978642752644,-0.003398937264357086,4.999999999999999,0.5,0.9840398890971204,1.5377400755288289,2.46342727684945,2.9152111623187973,2.4335728730318715,5.419635082933222,-3.6288458390943683,-2.0508520520860714,-3.8870285702507315,-6.310989582299403,-5.623379172575658,-8.132180897546808,0.30289377023345354,0.16526965012643446,0.07133882911191351,0.15760398029474484,0.30289377023345354,2.907630276921982,-0.5108256237659907,2.5321860417880795,-0.3398937264357086,1.6094379124341003,-0.6931471805599453,0.9840398890971204,1.5377400755288289,2.46342727684945,2.9152111623187973,2.4335728730318715,5.419635082933222,-3.6288458390943683,-2.0508520520860714,-3.8870285702507315,-6.310989582299403,-5.623379172575658,-8.132180897546808,0.0,-0.6058037675794475,-1.4459413837372517,-0.6532967179660671,0.0
Corenflos DPF,20,84,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,138,time-budget,863.0712825218216,618.6288489261642,244.44243359565735,137,859.003000889672,-7234.777297333413,-4755.2920672159635,-4691.953085744559,1.0000000000000036,0.08,5,10.000000000000002,0.2670202016017824,1.2559682273433028,-0.002902656815055557,4.124220039708102,0.37008537237869693,-3.6961882744966807,1.5051588250949839,3.1950849195257485,0.23271294246014232,5.606327872766158,2.1091829096127257,-5.636883259839403,-5.968670188758976,-8.6580045149956,-8.74349105274899,-5.158388238675133,-3.055601113963719,0.3385511453044558,0.016722532068385497,0.18323568915669422,0.11957639592062619,0.34191423754983835,2.302585092994046,-1.3204309620141725,0.22790677102484794,-0.2902656815055557,1.4168769206256404,-0.99402156380072,-3.6961882744966807,1.5051588250949839,3.1950849195257485,0.23271294246014232,5.606327872766158,2.1091829096127257,-5.636883259839403,-5.968670188758976,-8.6580045149956,-8.74349105274899,-5.158388238675133,-3.055601113963719,-0.009884763321249492,-3.0178029025295774,-0.623786695142724,-1.0506044747014875,0.0
Corenflos DPF,20,85,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,175,maximum-updates,771.4756685027387,527.0332349070814,244.44243359565735,175,771.4756685027387,-12398.083879815793,-4286.390225605644,-4286.390225605644,1.0000000001101235,0.05,1,10.001022235959502,0.1819474388091073,2.03399557708385,-0.009964509618538826,4.359015103024977,0.5,-0.5844176643786877,4.565029900668306,0.39503558408210343,1.0562061315044458,2.3912980461824835,4.871586662093822,-0.6721933369471158,-5.898465354624915,-3.097815667479837,-2.911038660853603,-3.8068589417059315,-5.823080504432938,0.1646747352876919,0.16320426322901566,0.23328109353660795,0.19127698507361302,0.2475629228730716,2.30268731136552,-1.704037431367601,0.7100021231322882,-0.9964509618538826,1.4722461380414844,-0.6931471805599453,-0.5844176643786877,4.565029900668306,0.39503558408210343,1.0562061315044458,2.3912980461824835,4.871586662093822,-0.6721933369471158,-5.898465354624915,-3.097815667479837,-2.911038660853603,-3.8068589417059315,-5.823080504432938,-0.4076925564852026,-0.4166622186117678,-0.05942064706116002,-0.25794222235007425,0.0
Corenflos DPF,20,86,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,70,maximum-restarts,363.5569230255205,119.11448942986317,244.44243359565735,69,362.75978463166393,-12250.119513653435,-6325.916847335305,-24568.053468772414,1.0000000000705853,1.0,6,10.000000000000002,0.15443139004844617,28.64630467007013,-0.007295890343863539,1.470587342747062,0.41870444790063005,3.597179059933525,1.3173762910076539,-1.0429525217651858,5.22908546040444,5.7922123144560125,7.342262140507902,-7.565131230653709,-1.3294349169051018,-0.5770515689223451,-8.861421045922688,0.0,-3.9117358778606595,0.2736517922036026,0.4739830699307758,0.00487265787768104,0.19008564355111907,0.057406836436821554,2.302585092994046,-1.8680053586322227,3.3550244529944098,-0.7295890343863539,0.3856618738798025,-0.8705899828927812,3.597179059933525,1.3173762910076539,-1.0429525217651858,5.22908546040444,5.7922123144560125,7.342262140507902,-7.565131230653709,-1.3294349169051018,-0.5770515689223451,-8.861421045922688,0.0,-3.9117358778606595,-0.5493151367881947,0.0,-4.5775320499552805,-0.913696877478638,-2.111008205691308
Corenflos DPF,20,87,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,123,maximum-restarts,482.4341195237357,237.99168592807837,244.44243359565735,123,482.4341195237357,-15378.99329375399,-5070.974755627425,-5070.974755627425,1.0000000000008775,0.96,6,12.989952343580573,0.18887095425280484,9.471831946194406,-0.0036906609456260737,2.7486836244120756,0.5,3.9791580198074836,2.6021562194643675,0.3075835377431257,2.5893820934886365,4.142557005411127,7.433587292851426,-0.9630948474874574,-4.306344527916756,-9.23123493773627,-8.988740143179216,-6.9025431640037125,-3.691366106565263,0.16322418884393627,0.15358898740629712,0.24739230699557657,0.202104300649257,0.233690216104933,2.5641761619752836,-1.6666912788552888,2.24832233581728,-0.36906609456260736,1.0111221150416891,-0.6931471805599453,3.9791580198074836,2.6021562194643675,0.3075835377431257,2.5893820934886365,4.142557005411127,7.433587292851426,-0.9630948474874574,-4.306344527916756,-9.23123493773627,-8.988740143179216,-6.9025431640037125,-3.691366106565263,-0.415850716562359,-0.4766952424952948,0.0,-0.2021914600734968,-0.056978988587219045
Corenflos DPF,20,88,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,175,maximum-updates,466.5081853417214,222.06575174606405,244.44243359565735,175,466.5081853417214,-7122.987815447999,-6165.375329523893,-6165.375329523893,1.0271369282612304,0.08,0,10.000000000000002,0.6,30.000000000000004,-0.00394448712613994,2.599577846942762,0.5,0.6637320965632809,7.404232879656635,-3.4338880762558652,8.0,4.643809605083635,7.023693358179125,-7.578621577024039,-4.220125681417582,-4.351951423790214,-2.4140154414886625,-1.763907110508413,-3.259882028638122,0.1173995612039129,0.6746641083656557,0.07984607890976965,0.02263863771625875,0.10545161380440297,2.302585092994046,-0.5108256237659907,3.4011973816621555,-0.39444871261399395,0.9553490652840833,-0.6931471805599453,0.6637320965632809,7.404232879656635,-3.4338880762558652,8.0,4.643809605083635,7.023693358179125,-7.578621577024039,-4.220125681417582,-4.351951423790214,-2.4140154414886625,-1.763907110508413,-3.259882028638122,-1.7486317800126405,0.0,-2.1341141820296903,-3.3945568698026576,-1.8559627389989708
Corenflos DPF,20,89,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,175,maximum-updates,676.5169164475519,432.0744828518946,244.44243359565735,175,676.5169164475519,-15299.177412116236,-4572.211070728168,-4572.211070728168,1.0000000000016698,0.16,3,13.329402453910694,0.07898379644784356,7.961217442021381,-0.0030578270564824033,4.144661967663539,0.5,2.4593934859128566,4.874657463904571,-0.20134441398681188,2.747786043081875,6.136701750952907,1.4401947574798895,-4.463590300647462,-5.3613931112710755,-5.275788552017213,-3.0851366357389836,-4.80884663657754,-7.415287911221755,0.06146234113703694,0.22633553385247795,0.005779581846832236,0.38594663388339656,0.32047590928025627,2.589972306022361,-2.538512555807835,2.0745819331389614,-0.30578270564824034,1.4218212334314588,-0.6931471805599453,2.4593934859128566,4.874657463904571,-0.20134441398681188,2.747786043081875,6.136701750952907,1.4401947574798895,-4.463590300647462,-5.3613931112710755,-5.275788552017213,-3.0851366357389836,-4.80884663657754,-7.415287911221755,-1.837274457697686,-0.5336805444049767,-4.201367770490189,0.0,-0.1858919982353748
Corenflos DPF,20,90,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,175,time-budget,860.7361668637022,616.2937332680449,244.44243359565735,174,857.2932917308062,-4833.15243491357,-4186.136889776688,-4199.445079988319,1.000000000000128,0.14,1,25.1774087532046,0.48714030413957954,22.058779701796208,-0.0009920589921749285,4.62397679863894,0.5,1.0728535730195121,5.242875255791965,1.3604133835949048,4.455423932790272,1.997374743040834,5.550663006274859,-1.9268450954482743,-7.825580308763816,-8.6586803072179,-6.438739094638142,-2.3804837421096767,-5.66116922640425,0.16013753790475338,0.1007433035340061,0.14768979053054604,0.3261560751588988,0.2652732928717956,3.2259471143931764,-0.7192030985428123,3.0937106950603157,-0.09920589921749284,1.531255113762103,-0.6931471805599453,1.0728535730195121,5.242875255791965,1.3604133835949048,4.455423932790272,1.997374743040834,5.550663006274859,-1.9268450954482743,-7.825580308763816,-8.6586803072179,-6.438739094638142,-2.3804837421096767,-5.66116922640425,-0.7113429670709007,-1.1748002925006105,-0.7922619608224274,0.0,-0.20661543653083794
Corenflos DPF,20,91,if2-warm-start,../ditlevsen/results/reference/ifad097_comparable_post_if2.npz,100,175,maximum-updates,680.7412935527973,436.29885995713994,244.44243359565735,175,680.7412935527973,-20392.862908122635,-4634.132208692417,-4634.132208692417,1.000000000014868,0.06,0,28.357142206593664,0.4625827681116984,6.708211582114637,-0.007234469420235522,4.999999999999999,0.5,3.1263400554267347,6.668015751539525,-1.7674139628796035,2.58848676433073,2.7037225083006655,3.4971640015199097,-5.275484461357147,-0.953092220892972,-8.96298072446973,-5.9455886998103376,-1.1015853524401575,-3.3137534212028235,0.382344693470923,0.3063243852673309,0.07632767908673894,0.12676776264533038,0.10823547952967658,3.34487892813065,-0.7709297799613962,1.9033323852218258,-0.7234469420235522,1.6094379124341003,-0.6931471805599453,3.1263400554267347,6.668015751539525,-1.7674139628796035,2.58848676433073,2.7037225083006655,3.4971640015199097,-5.275484461357147,-0.953092220892972,-8.96298072446973,-5.9455886998103376,-1.1015853524401575,-3.3137534212028235,0.0,-0.2216779176380458,-1.6112869016295626,-1.1039657688062932,-1.2620133210813824
