method,inference_nstep,evaluation_nstep,start,iteration,elapsed_seconds,pseudo_loglik,euler20_loglik,euler20_se,eval_particles,eval_replicates,evaluation_seed,evaluation_status
Corenflos DPF,20,20,0,186,231.8501932299696,-5910.549052354057,-5893.149541630864,,5000,1,70631596,ok
Corenflos DPF,20,20,0,187,233.2218169090338,-5911.551112739668,-5892.7759527875405,,5000,1,70631597,ok
Corenflos DPF,20,20,0,188,234.59240887395572,-5914.59965735536,-5889.663786434878,,5000,1,70631598,ok
Corenflos DPF,20,20,0,189,235.97075294004753,-5912.894006210363,-5892.816645010747,,5000,1,70631599,ok
Corenflos DPF,20,20,0,190,237.32660451403353,-5915.609203895973,-5894.814445970315,,5000,1,70631600,ok
Corenflos DPF,20,20,0,191,238.69742543506436,-5916.0326178284595,-5894.511559444665,,5000,1,70631601,ok
Corenflos DPF,20,20,0,192,240.03849090100266,-5913.395522824114,-5893.373340386003,,5000,1,70631602,ok
Corenflos DPF,20,20,0,193,241.38672890898306,-5912.434209249606,-5890.202049855637,,5000,1,70631603,ok
Corenflos DPF,20,20,0,194,242.73465383099392,-5911.962605640967,-5888.317905369695,,5000,1,70631604,ok
Corenflos DPF,20,20,0,195,244.0904469860252,-5910.789253497882,-5888.914897731077,,5000,1,70631605,ok
Corenflos DPF,20,20,0,196,245.42301757098176,-5914.10501390667,-5889.329179713853,,5000,1,70631606,ok
Corenflos DPF,20,20,0,197,246.79476099996828,-5913.353265406504,-5896.479176273685,,5000,1,70631607,ok
Corenflos DPF,20,20,0,198,248.14208164799493,-5912.821719090995,-5890.308353241673,,5000,1,70631608,ok
Corenflos DPF,20,20,0,199,249.51297407702077,-5912.47560007574,-5891.356186115948,,5000,1,70631609,ok
Corenflos DPF,20,20,0,200,250.84539908298757,-5916.881076331449,-5891.200304718782,,5000,1,70631610,ok
Corenflos DPF,20,20,0,201,252.23123764095362,-5912.178488857184,-5893.214836514143,,5000,1,70631611,ok
Corenflos DPF,20,20,0,202,253.60239954805002,-5917.336717928167,-5893.624672639592,,5000,1,70631612,ok
Corenflos DPF,20,20,0,203,254.96455670206342,-5911.536353044902,-5892.39183365115,,5000,1,70631613,ok
Corenflos DPF,20,20,0,204,256.30473296297714,-5913.8817027759815,-5894.176094839712,,5000,1,70631614,ok
Corenflos DPF,20,20,0,205,257.66123978199903,-5914.138635730831,-5894.123671789952,,5000,1,70631615,ok
Corenflos DPF,20,20,0,206,259.0109335819725,-5920.4521056238955,-5894.745277442946,,5000,1,70631616,ok
Corenflos DPF,20,20,0,207,260.33677649404854,-5911.972266987068,-5891.580244966152,,5000,1,70631617,ok
Corenflos DPF,20,20,0,208,261.6706554359989,-5913.945233067647,-5887.15997136682,,5000,1,70631618,ok
Corenflos DPF,20,20,0,209,262.9957255310146,-5916.622585800769,-5893.817812617176,,5000,1,70631619,ok
Corenflos DPF,20,20,0,210,264.37480806198437,-5917.131676093852,-5893.44008386737,,5000,1,70631620,ok
Corenflos DPF,20,20,0,211,265.7299872819567,-5916.656299055761,-5895.197603872828,,5000,1,70631621,ok
Corenflos DPF,20,20,0,212,267.0929655160289,-5915.085777237926,-5895.6501097571,,5000,1,70631622,ok
Corenflos DPF,20,20,0,213,268.44917321996763,-5917.195333739762,-5897.937789029325,,5000,1,70631623,ok
Corenflos DPF,20,20,0,214,269.8056240900187,-5915.506075369623,-5895.88705740957,,5000,1,70631624,ok
Corenflos DPF,20,20,0,215,271.1685739159584,-5914.647920394116,-5894.339646690406,,5000,1,70631625,ok
Corenflos DPF,20,20,0,216,272.5163754989626,-5914.942567625971,-5893.474537098748,,5000,1,70631626,ok
Corenflos DPF,20,20,0,217,273.8717732660007,-5914.371171611602,-5895.718754525017,,5000,1,70631627,ok
Corenflos DPF,20,20,0,218,275.23516421497334,-5917.793884570877,-5893.187663591814,,5000,1,70631628,ok
